post_id,text
pfbid0253CcXErnsYan9q7GUwPndPvhhFabvgDu3XaY69KR4B8yVsa7o2fjzuNapiDQnrpwl,We can always tell when it's getting close to school time for JJ. He usually will let us know that he is sick or has a sore throat.We know JJ very well and how he really behaves when he gets a sore throat.He won't eat or drink and just sleep all day. … See more
pfbid0kF4mND6TtHT7RmVhBMxwNMyUAKoh4JoTrLyv5ze1NcmjDMQorTNZobS3Cre8C4o5l,#sorethroatnofever #sore throat #sorethroat #sorethroats #sorethroatcure #sorethroatrelief #sorethroatremedy #sorethroatremedies
pfbid02L3AiWTSNRYzpoPUyXrzGLWbAvJMbriqjQ4WYmwMLaGTWjoErCHsxnX7nSRHX3kerl,Proudness once again Even with a sore throat. @rose.golay 
pfbid02hSn73pfCtr9yYgTeT1HyLgB2BmMHRmGpyHHTZQNkvKGYRrjVnS18Z6iYbd6C9q1Gl,"Severe throat pain, tooth pain will go away immediately | Sore throat will go away immediately"
pfbid02M15qwTW5b1mD9SQ9zNxomxuMfMy2C4CJZNzdAy7dg5cEctHDXsGFoT5zdPNnXuocl,SORE THROAT LP 1988#sorethroat #grindnoisecore #eareachrecords #mosh10#vinylcollection #grindcore #vinylcollector #spinning
pfbid0UyvDApcDHmAbhayqnhbQ7yZp6MTErkerAQvtLii3A9DUWZ1xrm6nQVgN2CUbJwbDl,Telling my mom I have sore throat AND SHE TOOK IT TO FAR!!!
pfbid0zq1M8qddCQoz4hMsB6eYb6aSLjVUF3DV2TKFDiKNfgmWPcoBQQfg6bkB656i81mkl,လည်ချောင်းနာစေတဲ့ လွဲမှားတဲ့အဓိကအချက်များ၊ Factors that cause sore throat
pfbid02AU43iJ7wXDv6jAPp5c8EaqDQkbR9oXCQ6vqCXuutX26L6Y3UHm46Sjv275v13isDl,6anim na pinaka mabisang gamot sa pananakit ng lalamunan/ tonsillitis at sore throat solutions BUY NOW[where to buy suggestions]Lazada link:Ba… See more
pfbid0TsA1jQQkveXHC6DtvYDhNtJw9DremWogwS3nT9khAeZeJyk5KTvZ9CtMJSn5JgdRl,Mura at mabisang gamot sa ubo at makating lalamunan
pfbid02ksDKc51hk73uzzdV9Pj4GA5iBDq9Ug8yUpgofEwfoGYqx6sD53oQgwzvcLHhpPr7l,SORE THROAT 
pfbid0owt7Lrf9zJLC5t3q5KUASiYcR1DmKiV6g78SS7cMz4tJXzoixhm6AjtDsCLqxhkAl,First signs of sore throat #ProtectAgadWithBactidol! Gusto nyo ba manalo ng Bactidol Care Package? Sagutin lang ang pinned question na:Paano ka nagpo-protect kapag nangangati ang lalamunan mo?… See more
pfbid035c59H28nsrPgipyhTF2B6rcxwg15YBzMkY4HXoQAd6dcertTdCPqeC1wQyvoVSd4l,Winter sore throat tea 
pfbid02nmWrEmJ5Pw468fmnVnATwe9yZvcPgniQLDHozoYrPvCYrGzjMqNFouaL6fe2n7xPl,"Nakikita at nababasa ko lang to sa mga post ng iba, pero diko akalain na mismong sa anak ko ay dadapu itong sakit na to. Kahit sobrang ingat at linis Namin Sayo Bem ,Lord Please heal may baby Shawn Akala Namin simpleng singaw lang sa mouth Nia after 3days sobrang Dami Nia Ng singaw sa bunganga na halos hndi na Sia makadede at makakaen at iyak Ng iyak sa sakit "
pfbid02zgGaUdzbLGEuigcDTySes2iF1s1MY5McJgh2dQ5UQYpQ6tmYBnyphQxK1UsnpDhUl,Simpleng Sore Throat ay Pwedeng Magdulot ng Sakit sa Puso.
pfbid0P2GVA9ERACXwwrXPaanRjxn8s8Rka7x4eJdaWEsp6JRTxf8j1aR3mZu56hUCHVxzl,Have a sore throat? Try this...Winter sore throat tea - lots of very healthy ingredients#WGOLV
pfbid0BJ7B3vk3GsLEKqS5V2AGPoZYxcNqNeEohE4ohupU1Wx29rmLcQch2U9VN9jycZpdl,"Recipe >>> https://lifecurrentsblog.com/cinnamon-sore-throat-tea/Cinnamon Sore Throat Tea will help you feel better because it’s the best tea for sore throat. It’s easy to make even when you’re sick, and it’s delicious."
pfbid0RQduAvUsQSp4hHdCSVxJpvqXr5eJ2sn5VrQ2czUBoC59ZA2ZVkMudwfeZoxv4aBhl,"Sore throat, runny nose, temperature, but concert ready "
pfbid0w4v17M4o5gdNGFxSoALS5N2mmMJcBefYaUsXSYFZRBs5mKqdTMKXezKP1fenis8Ll,"TRENDING MINERAL DROPSSUPER SALE + COD NATIONWIDE PWEDE SA EYE PROBLEMS, SINUSITIS, COLD SORES and SORE THROAT.TRENDING MINERAL DROPSSUPER SALE + COD NATIONWIDE PWEDE SA EYE PROBLEMS, SINUSITIS, COLD SORES and SORE THROAT. MULTIPURPOSE (Eyes, Nose, Ears and as FOOD SUPPLEMENT) This shop only promotes 100% ORIGINAL PRODUCTS Hyssop Drops and Vitamins AUTHORIZED DISTRIBUTORGRAB … See more"
pfbid02v5FVX7fdUD58cfpqptfWdGfnCBiPHohxQNufdxFCjQBK7qRLJBru58MXBNFJmSRLl,Sore Throat (Sore Throat Home Remedy)
pfbid0gjVqpSGZQRo2G5FVhJRX6idhv86tEp28YFNRPirFUHU6YNNRYkpUTtCjRkJB2X4kl,Masakit ang Lalamunan (Sore Throat Home Remedy)
pfbid035pdaJKvse1HSg1Riexxb6TPeuGS9EMH3pzKgWuuEECD4LrfuF761NdVghrM9Z3Hel,Sore Throat and Cold: How to Get Contagious
pfbid0kANPuVe9y2sqN7qZmEir74oa1cZfZGyK2dUfyXSL6dNgTDdxhcMJProDpSssrvTpl,"Kathryn Bernardo posted on her Instagram Story that she isn't feeling well and wasn't able to attend some of her shows due to her sore throat and fever. Her boyfriend, Daniel Padilla also posted her on Instagram Story.Get Well Soon, Kath!Photo by Kathryn Bernardo (Instagram Story)"
pfbid0C1HANLH5Gg74yuyGGgyKwjoTyjCGLhug1vyrQZPsVtUCS15s9jYZpPCVs95pxQ4vl,"1. Ang Paracetamol (Biogesic, Tempra), ay iniinom kada 4 na oras para sa lagnat (temp >/= 37.8°C)"
pfbid02U2YhBcRDLFxNTZe7YYHkoHs6KJUKTWADT5YKrB12D3x8HvhKvLAiQNUHuVbsiMxol,Sore Throat or Deep Pain
pfbid02wDPQ5ihK9jCu1b84J7Mj8qNKzis1FUvhfpMnb6ZYGwFF35JfJxLs8zEJYXiVE3el,Sore Throat at Sipon: Paano Nahahawa
pfbid02Lcb15i2WLyreQvXbsXrPfCc2jxQjcZwr6Yg3qkFAb4RPjv5qrtF2idEyXzWZcqzil,#natural Winter Sore Throat Tea
pfbid0JZ7TmDFE95Jd3JJJaEcDGPcoRKtRoKAnsBwRqAzVmrCobJHLKB3LC2fiXPMMJ8JHl,How to Fix a Sore Throat in 2 Minutes – Sore Throat Home Remedies by Dr. BergCheck out these effective sore throat remedies.
pfbid0B5z5ZRy4E3jSb7Gcz8DWXUn8daaWrbppYmfyXP8PvoNDTWDfUEP15gGjPFqSLNJ6l,Mga Halamang Gamot Para Sa Sore Throat At Pananakit Ng Lalamunan
pfbid0A8iyrt56UAj5oPo7cS2BNyjK56LHnNEACRacuG5UbGWKpjjNhTR5wAasuzsGkvC7l,"A sore throat (گلے کا خراب ہونا) can make it painful to swallow. A sore throat can also feel dry and scratchy. Sore throat can be a symptom of strep throat, the common cold, allergies, or other upper respiratory tract illness. Sometimes the following symptoms suggest a virus is causing the illness instead of Strep throatCough… See more"
pfbid09cN41JceYXtbHF2xNYgLSf2fUp7E9DtvYyUhtZxq42Uxa4Z1bezyxZnGz2Qv6v9ml,DRINK 1 CUP to Stop a Sore Throat INSTANTLYTry this simple and natural remedy to stop a sore throat fast!
pfbid02rShA38u3jdPxQ77aDpck8A4yHConYTKXYiddN4pk9WQkPzGwv6wUWeMTFxiqNExXl,"Kaya kaya ng gamot mo ang lagnat, sipon, body pain, ubo from post nasal drip, headache, at sore throat? Dapat piliin ang isa na #KayaAll ang mga sintomas ng flu!"
pfbid0PfWShFbZjYdWECSSYHfHcccCNPt6nXyVDpMkfMLXUPRD1tLis9MoSah3HHgkNwDal,"When you Ill Sore Throat ,Cough But Still Strike A Pose "
pfbid02vLDGxt4kezxZDncXb3TDzBJTH1ZAxkb9RowrEwKLsBSZon6W5oeNecp4P8RRNxHMl,"My husband has a sore throat today, I steamed a Fish with Preserved Vegetables for him."
pfbid02JsEsqddepQDE7gPoo3tokUfyz8KjZf7fAVSJuX7VMwMMV3t3hkFurrx7qHk79s4Zl,"Sore throat kept me in this morning, but, didn't dampen my pioneer woman spirit. Lol Farm fresh. Lol"
pfbid0QWyofprNSkH2egh3No8JwMCh1BXoixNWYTRFfPkYf6KmyzyvDTMuw49L82bxm4B1l,"11 hours at the ballfield, and Reese finally got a ring. The girls played so hard today, Go Patriots!If u could say a little prayer for Tucker, he isn’t feeling well. Wheezing, sore throat, coughing and fatigue. Breathing treatments, Dimetapp and humidifier for 5 days, is what the doctor ordered."
pfbid02GBqL7EeMkFcgGQKWNyXWQt6vs6KTcaHRB1WTbFyo2h8M7BH2SdVz1ccFZpNnhdqwl,Sore throat and bellyache with laughing none stop all weekend with this crazy lot. Love you all. Xx
pfbid02dk56TNrHiuoymkwkUwNB8ysT9Hg75Zx6VzaD3DYdaobQc1uPKPjNWuFgTYjDhXrhl,Sore Throat Studios!Last night I had a terrible throat allergy and sneezing attack so decided to sing and stick it up to the allergy!!What do you do to when you’re sick??… See more
pfbid0w7yMq2CV5JdKPMkQ1fCJ6nyzBRtCd5VjXn6VHkHB1D94mWHmpcKT3UEdetuSL9s6l,"A Happy Halloween in Cabo for a short excursion then an amazing dinner followed by more music and dancing. This cruise is a Blues Lovers playground. Everyone is so friendly and the party is non-stop. Not feeling all that great tonight with an onset of a sore throat but hoping my voice is ok to participate in the jams tomorrow. I looked up at the stars tonight, and thought of my beloved Rich, and sent him my love. Please send me some positive energy, good vibes and prayers to … See more"
pfbid0JiisT3fPqM36J2cw7oKGGczAUSGZd8mXzvedGz2HmAVuCAf8rSXAF9oUmeQuqUtil,Day 7 or 8 I lost Track!! HOW LONG IS THIS GOING TO LAST!?? this Sore Throat and Sinus pressure and Pain in ear !! HELPDay 7 or 8 I lost Track!! HOW LONG IS THIS GOING TO LAST!?? this Sore Throat and Sinus pressure and Pain in ear !! HELP
pfbid033qxgMXTWrPvHMzRPHYff5MH5NJpMUSJq7Ms4k5aE5BZrsASzYDqKPTJ6knNpiQQql,Hello my FB friends. I won’t be able to be with you tonight. Sore throat.Hello my FB friends. I won’t be able to be with you tonight. Sore throat.
pfbid02YC7wP9Xnj4Zrv6XUQ3WN17JfBQW2wTBfaPEFUTCoBG71AqFgMQarNJzrHf4QyqCvl,"Sore throat, cough, headache, and aches! Merry Christmas!! Ho Ho Nooooo!!!!!"
pfbid0vC2GiuMpTn32n8nqPEu72CVUz6PwKn5afCmhuKAFyt2imsRCKjxQEPrdSQZgEbNGl,"From monday night, I am sick having sore throat, severe cogh and fever. Will talk to you once I resume my health.From monday night, I am sick having sore throat, severe cogh and fever. Will talk to you once I resume my health."
pfbid0W7ShRBotUM3AqHJLodjqrdqwdQcVBRoNeoWMYsWmUqqnTJNb9GjBWK9z3LBdtkNsl,"Last Wednesday I started to feel a sore throat and then Thursday I had a fever around 101.4 coughing and aching my shoulders, neck and back. I go to the Dr on Friday morning and I tea positive for Covid I go home I get all my medicines steroids antibiotics and taking him since Friday. Still feeling like shit tomorrow morning I have to go to the hospital get a chest x-ray and he said he might omit me just praying that this clears up and get back to work and back to living life… See more"
pfbid02eatUZyDYhkg4SYzn7MN4o8HLPkujprn1muKj1HjT8AD1zcfWvsHK8sKx2JSp2mT6l,Aaaand I woke up with a sore throat. Been a long time. Guess the stress caught up to me.
pfbid02PuAA5N3EM4kuDU9rz1BzEcoBcEiqgjirRVv3YGYSL26oDDS1nYSAvv87o8z63zZrl,"Down with fever, sore throat and headaches "
pfbid0vb4nVfcGMBpBfdzPEPnggWSY539wz5c3v22QdxnFuWX9a4zJAg9aKC7M4ebheH9Ql,"Ughhhh; I Am Officially Sick . Sore Throat, Nose Stuffed, Eyes Keep Watering . 4 Out Of 7 In My Home Are Sick "
pfbid02oF34hqVHM7YCKXbtmHus5M9cx9bVYFs4jtRVJeYQ26FeqtHgjswR4YjARG6P5J9Vl,"Last week I worked through a sore throat and thought it was getting better. Well now that I lost my voice, I guess my body forced me to rest and watch some Christmas movies. Not sure when it’ll come back but have a healthy week!"
pfbid02B5SMBCJ29ieHYCbbuZNKpT892zp2NsYAcxPX3zpj7US4yjvVwuyyG15fzryyeQDfl,"Did anyone else get the worst sore throat during Covid. The first 12 hours I had the worst body aches I have ever had. Now the last 3 days I have had the worst sore throat I have ever had. It doesn’t hurt to talk or anything but the second I swallow anything food or liquid it’s like I’m trying to swallow a handful of nails. I’ve tried cough drops, numbing drops, hot honey tea, ice cream and nothing works. Even drinking water hurts so bad. Did anyone else experience this?"
pfbid028YYsJcB9VdZuuBzPGv5PJbD3u6Sa8ETDy9q4CqBxUmnr2N19i7ePdx3MXHxJdHNgl,"Have a sore throat and a cough with no energy so I decided to mix the old remedy, the hot toddy. I'm on number 6, feeling a lot better!"
pfbid0m9hqstsqMsmV4Cp7BXJ8YEv9qJt64FANqS9sj7ofQR1ZvP6kVNgQbvtcL8GsnQDJl,"Oh damn, I have a sick little girl. She hardly ever gets sick. Had a fever last night and broke it. Did good all day except her cough. Now her fever is back and she's just tired with a sore throat. Damn LNI sickness."
pfbid028zYNycAQcFo3EhZYGcqD99DAn8yXLZECKPJJQM3TSwwSUpKW1EbmpN8xuM71qthFl,"Nothing like a good old cold!!!! Runny nose, sore throat……time to curl up in a blanketNothing like a good old cold!!!! Runny nose, sore throat……time to curl up in a blanket"
pfbid02pa92Q9yGcZMQ5A5Ui4RQKAQxQAhb9wimUCRp9mx7H8avKUhkv1nh3r3cLGacaR5jl,I need someone to come help me.. I am sick as a Dogg I woke up with a sore throat
pfbid032WK3kCCewY1a77Z3VA9fF4ZhpmpPvMrjJ86S9eqhhhRd1xYHmZxVyRWQ5JSxmAFYl,Home sick Fever Extreme sore throat Home sick Fever Extreme sore throat 
pfbid037DSsaJS6ddqkzenAmCAhGKfejQNYq9XVUeBaq3Ar88cWN7HVtRL3QvuEMvzj8nPfl,Chicken tinola with spinach and basil for my sore throat i'm thankful my husband can cook 
pfbid037Pbvjuz38agEELVektan3MGQWCS6a2vXx2KWf6QTYoy8hY9t2LDNuJji7Pnc2W1sl,"A 26-year-old man presented with a rash, sore throat, fever, chills, and malaise. Examination showed red spots across the chest and neck, palatal petechiae, buccal mucosal ulcerations, and pharyngeal erythema. Read the full case from the Carol Davila University of Medicine and Pharmacy - CDUMP: https://nej.md/41lNIGt"
pfbid0RXWxHh2ftePSpWoZmCdXKixYDkF6WearL8LGPtusXo6MKnXMmX2vfEQ77ec6bY6yl,Add a little bit of honey and a squeeze of fresh lemon into warm water for a cough and sore throat
pfbid036wHQvJjTEdSrC5iwc7zbeKTN4UWNCX1jKSbgz1uef7A38V3U7vni1pP96CD7uHkwl,"Sore throat, body ache, head ache, fever, cough and cold leave me alone!"
pfbid02MUAisigBpeDrDyDLv1dwQDaBHt4a2ptW1BLrarzp3VTXp3bzg7MNT7N6uLUFTBTwl,Marshmallows do actually help for a sore throat 
pfbid027Pw1nyndBrA4bNeFqzKwfGTkCqMTbwg7GvGzE9m26z1sFmvurFDE1FW3BQLVCzzPl,Attendance checkkkk!!! May sipon at sore throat na ba ang lahat?! Hahahaha! Attendance checkkkk!!! May sipon at sore throat na ba ang lahat?! Hahahaha! 
pfbid02aHZXdHA5EVAcBno3w8vzvB8wThG8TLe3UmeRg8sxW3hrKKM8DADDz6NRngtkKPfPl,"One thing I absolutely hate, throw up. On top of having a sore throat and the worst migraine known demand "
pfbid07Jh2tUTc4J7H4bYG9WpCnMNokFk7dHazYdcSSxL8rP7KYGXKYeRHp5DMZBidgCuAl,"I wish this crud would go away . Sore throat, earache, body is sore.I wish this crud would go away . Sore throat, earache, body is sore."
pfbid02635hyREF4kt3qwc6a6FBpHc92noYyVzVB9QnhVqVSkGGws1afz9cw8wuQUWGK9erl,"Is your sore throat a cold, strep throat, or tonsillitis? The sooner you know what you have, the better you'll be able to treat it. https://wb.md/46S3Ws1"
pfbid0Di1GRYZLWtDTf6ECAoMqft8W8hLf6MNtK3YRqikaPY2jxKwJcfi8bodvEPKKdgiYl,"Asking for a friend , is it normal if these are by your bedside to eat the entire package in one night if you really don’t have a sore throat"
pfbid02WRF7LzvzMyGHgz6zhdqL21maKsfw8yMVRgsaAcSu4MUhPeHEgzDFk4Su7Z8gSWMpl,"Bad sore throat, headache, chills, fever, body aches, joint pain, overall pain is an 8-9, mouth and nasal ulcers, pleurisy, bronchial pain/drainage/heat. Definitely feels like I'm coming down with bronchitis/upper respiratory infection. Feeling miserable. I almost fell 3 times today. This is not fitting into my schedule, that is for sure. I just finished 10 days of cipro for uti/kidney infection. I'm on high dose of prednisone for lupus and myositis flare. It's been helping u… See more"
pfbid02fqd3WwsSznJdRPX9EtMiJkN4XTJcsLMuPCTeVv1dPGkf5MFhaeuh4EeoKTXpVe1Ml,"Went to work with my mask on because I had a sore throat, runny nose, heavy cough and I felt cruddy. Got tested for flu and Covid before my shift. I tested positive for Covid and was sent home. I’m quarantined in the basement with the cat right now. No one else is sick thankfully and I plan on keeping it that way. I felt yucky on Sunday when family came over so I wore a mask and kept my distance from everyone. After I got home this morning I went to sleep . I feel worse now t… See more"
pfbid0wYmDj2XKpFesVkjrPaqkt6km3T1mxRRwNe4g1TDqMivCWVBs7dPnpcRPhQc23Qtql,"Thank God I am feeling better. Ya'll take care & try not to get the flu. It's everything it boasts to be...sore throat, body aches, fever, chills, congestion, runny nose, sneezing & coughing."
pfbid028z74t2nQjPtH5C8nat1SHK18CcT9dz2R9pPezNt7BaemHKwE5dGLMSUoWxPGcx16l,22 Home Remedies For Sore Throat: ► https://herbshealthhappiness.com/22-home-remedies-for.../This is a super list which includes all the info you need to prepare the remedies! 
pfbid0yTHR88KFKwXAZmFTs5CptgCtY912kHPCpBgzAGw9qryqkqXqBKqdhfvdhisL6WBql,Do you have a sore throat after decorating your tree? It could be tinselitisDo you have a sore throat after decorating your tree? It could be tinselitis
pfbid02HAWkMBiHjM8rbPTZbaKb6NiSXJB3821CaXwZY1wU6Xs77Ds36tz8DjV5vGfXrFwgl,"3/5 sick kiddos. Two (twins) with fever & ear infection. Poor Brooklyn has a fever, sore throat and feels crummy.Not the way Christmas vacation was supposed to start! Stay healthy, friends! How’s your house holding up?!"
pfbid0bZiW27XD2d6kD7imwpw2cpqgCpJjh14ZuQsHR4QV1U8hDBb44V6BHbzepHnXrnecl,Day 3 of a sore throat and swollen glands. 2 negative COVID tests and on hold with the advice nurse. Please send sympathy and prayersDay 3 of a sore throat and swollen glands. 2 negative COVID tests and on hold with the advice nurse. Please send sympathy and prayers
pfbid0iy8XD193P1HU47J9V9jkA7vxBnUzCLBrpfL9rnsdgoUtDWsxPwPLUXLeymsYf7QCl,"Pretty miserable today. Headache, nausea, sore throat, cough. Obviously can't take medicine. Any recommendations would be great. But I can't even get out of bed. "
pfbid0WNd9dMiZWniwVqkSjiUcmPELe9yLohQ7rTiZfhSmHHy1XctqUJeTMLUn7LXD5kd7l,"Day 3 covid:I'm definitely having energy swings...but it's not terrible. Yesterday seemed to be the worst of it...body aches, really sore throat, lots of sneezing and coughing and runny nose...… See more"
pfbid02BgVd4FZgA4e5oLuLF9N1BPqBSF1QrUcbEN7r68PJ1qTkZegFd4ujp6pNm1ve3mssl,Sore throat and cough get some drugs to feel better for Christmas drive
pfbid02ThesxYrCj9uSbxahv7BcsBsYSioY5F6zkcAJWxt8AEN63eYWSxdJoPio7SgtT1vEl,"Just throw the WHOLE throat away! I’m so tired of getting a sore throat, strep or tonsillitis. Y’all pray for ya girl… #ImTooOldForSurgery Just throw the WHOLE throat away! I’m so tired of getting a sore throat, strep or tonsillitis. Y’all pray for ya girl… #ImTooOldForSurgery "
pfbid0349ypWxzL2n6APQG82mcnTjDG1j7eLt5okPRQs6tg8ntCjfhu23NLB1kQqLjow4dUl,"Please pray for my Gracie girl. She’s running a 102 temp with cough, runny nose, ear infection, and sore throat I absolutely hate this time of year!"
pfbid02zGk7krPJjZDzJYCocazFJ6ND57YA9CjxTtfrvvsutFZjNfqNQo21nMBxCxuTp1ql,This time covid really killing me fever body pain sore throat and block nose hope faster recover me
pfbid02oRr9buCyFo2Ev2ZhdKiaS8EWknXEmvW9ZNU8exuakouuCp8bHHm6VJkAnofikAxwl,"Barbara O'Neill's Flu Bomb Best for sinus, cold, sore throat, respiratory problems, and flu like symptoms.Organic Ingredients-… See more"
pfbid0CsxDzNUW2wt6yyW8gha7m12aSA4FZVNEQDjhRYupiJnktANY7Her3YGHHC6XkxF4l,When even the star on your tree is feeling like you are…so not fun having fevers and sore throat/ coughs hitting the house right at the start of Christmas break.
pfbid02Vf1jsgdAY2AbzdU3K2mu5b38itwo4fL3uJ2Ljw1jtXqsChT4rAC2cTATi16poThsl,"Hearty Breakfast on Day 4, still Positive but left cough, sore throat and blocked nose with me!!#GratitudeJournal #2ndTimeCovid #Day4 #PrayForSmoothAndFastRecovery"
pfbid02tnSYs42uhMT3PeM6eFXyitbEn6z52zwSgYe3GojkV4LXfozYj1krhSGmPXCX4doql,"Welllll crap! Woke up yesterday with a sore throat, ear aches, headache and just worn out. Literally slept all day yesterday, last night and probably most of today. Not sure what this is but I’m beat!! At least no fever!"
pfbid0xSJyqvQ3r2BJvT74bqgwKNUqmkjRwUoayiVEEA31gkgR2jYrPHN4L1cZ5DVHx8MYl,"Micah is pretty sick. Tested negative for covid-but I wouldn't be surprised if he's really covid positive.He has a very bad sore throat, fever, high heart rate, and very tired. In fact he's napping right now. He never naps unless he's very sick. Please pray for him and us. … See more"
pfbid0phTReVA8a19qB53YgdbXty835mRzpvT8u6buE6y5Dr3j3WgyKKEdFBRobYiCHL6jl,"And the sickness finally caught up with me... Fever, chills, sore throat, aching muscles... Shits for the birds!"
pfbid0TaLYnCBTxQM3vAhrCbikjVCw324Uh3j8c5Gr4kbKZ1iYgi9tXepdxD1dBePc9Dbcl,On & off fever! Sore throat? Flu? 
pfbid02FBxBnazhsUcuZLS1jbXMzZhQxUuorLFogKbyiN9j8BEwz6yCS2cbiGhFex6DvsM5l,"I am Ok just a Painfulsore throat,feverand feel cold hand."
pfbid0RDw9f4WxRVBAX95hVMmSdkHk6XeCrZCMAjNMUFY2fDx93LgxKQvFgYqy92NsJWZ4l,No sore throat. No tonsils. Positive for strepOnly my kid. The good news is that this is an easy fix. Bad news… she misses school parties. Bummer.
pfbid0asXX9Xn9PWSKinLi8WtNM2hCMWA9TPwJ3yc4gXeEDHnjFL8tmBPt7iZ3H9CqCdFQl,STUFFY NOSE SORE THROAT =MY BED COUGH DROPS AND I NOW NEED SOME HOT WITH HONEY STUFFY NOSE SORE THROAT =MY BED COUGH DROPS AND I NOW NEED SOME HOT WITH HONEY 
pfbid02AmRD1kmCyK5MvY9LxzgGw45TgMr9w1ftPu84HMBTyfHBqcbA1s1tu3sWaNfp28iEl,The best home remedy for.a sore throat is...The best home remedy for.a sore throat is...
pfbid02zwLhJc9VT8ijoZ7V2fabferABxMPmXcYQ9ZUT84q3ytMAsbhxKeWE3oJdfBTA7hpl,Took one kid to the doctors for strep and here comes another one walking in my room with a sore throat I should’ve just sent them all in together.
pfbid02iKxEAfHmMPn7GsM17oYxnYJQtWAXGTYLYuXRTsFCHXgeVoYi9DZTh5CTAgAcuoPl,"Samuel tested positive for RSV today. Has a fever, sore throat, cough, and runny nose. It's been a rough few days, but hopefully he'll be well by this weekend"
pfbid02dRWHNvYbu9hDGx2SAFDQeEJzbLD7scorHcX4h5TqjLkY2rGiJYCs1jbKjnD6E9cbl,Just what the doctor ordered for a double ear infection and sore throat.....GUMBO!! Whew #keeppushing
pfbid02Yx8bDb3s25tbUipEP7X7Yz3RFEBMMuiJokvf8QdhhYHXMYCocLNX8HkXCjJKtvTkl,"Sometimes, a sore throat is little more than a nuisance. But it can also be a sign of serious infection. How do you know which is which? And what can you do to soothe a sore throat? Learn more: https://bit.ly/47l6WhS"
pfbid0GehbkKD5ZByW3F1J1WVjhedsMa4eETXPKjkf4FR6rppKJaGbAEa5whMwBRvATvDwl,How's your day going and let's add a fever and sore throat.... Ambushed by the cat calling it a day.
pfbid0246vVqH7hdYTuu6RxjpTcFQ4qH4NLsabN7SDyaHbJ4wgJo7EaL5f41pYxuUmMY6qEl,Sweet tooth= sore throat 
pfbid0JS1jt3Bso4UYJK2pazbFxt8kziK6tdTiwu7sWBpxJNgAYuXyyj3vZ17UG21RCdrJl,…UGHHH SORE THROAT AT WRK… no bueno.. I just wanna go hm #lemonandhoney
pfbid02TVK7heZfpaYPPm5JUAuSMW265CsAk95fTVrzLbmZLskD2P96moYn9LPP6B91oJT1l,"Sore throats are commonplace during cold and flu season, but luckily there are lots of home remedies that can help ease your misery, doctors say."
pfbid0RWRb2RqpmX1gKoMEiv7HJaQaHAwJ9tjswjmsHpCjGwR5SCvrkg22JtpthYweaoHHl,"I rarely get sick, this time last year same thing w covid 2x. This is just a cold, fevers n sore throat n stomach. Thank you witset Bandoffice just In time w orange juice cuz I don’t buy em."
pfbid02CpnURGgsgEfMSk7PYNs27jgqWb29PF4xRzEsdzuYYfD5EXkMjVx9NgZ5EGX9sygLl,My poor lil bug has a sore throat tonsils swelled up and this big knot from her lymph nodes. Callieghs home with sore throat and swollen tonsils. Dr said no strep so thats a plus. I hate this time of year ughhh.
pfbid02cg9cQTv5LQrknXxRcAnpvt3LSDmXi6khMkEaT3CCALmwKSC6Nfa6CDSbtYKHbFzXl,"So Jacob had a fever and sore throat Wednesday night. He woke up yesterday morning still not feeling well. Then I remembered the home remedy… homemade garlic oil It’s safe, cheap and easy and works for just about any sickness. I rubbed it on the bottom of his feet and down his spine. I also gave him his usual half an Nrf2 crushed and mixed with honey and peanut butter. His fever and sore throat was gone about 2 hours later I was pretty excited! "
pfbid02YdtnHk1Vz3wu8mpM5e2ysZ3UavqE7ARg7sGbeq7UGjD34oKAy6H8ceLMGz5g6DVEl,"Did not have a good nite~ have had a sore throat for a few days can’t seem to shake it hurts like heck when I swallow did not let up last night, horse and can barely talk, got some cough meds n suckies , hoping it improves today ~ hope everyone has a blessed day ~"
pfbid02xkf1pH1phYLSdZJ8CgtT5fdQF8YFEaW5K5QeDk2K2vkHQXvUY4jX8ags9z1CAuBil,"There's a viral syndrome in the air whatever that may mean.... Be cautious and aware of the people around you both of my daughter are sick.... Fever, body aches, headache, and sore throat."
pfbid02ZmJxb96W5MdBBYKqjkTvwWyPGw7UtE2Q6VCubVmZCZygjQQAXGuAzV73qDnFvMirl,what yall make for sore throat
pfbid02SjX7CNv3YaZoxTdfVS9vRgmWGkFrPeLFMDXJeZLwg5E436W86Zp3oSSAghm89Gscl,"Flu & Bronchitis for me. Aside from the painful cough I started with, I have had a fever, chills, sweats, bodyaches, headache, sore throat and pain in my ears. I’m feeling pretty rough but hoping all these meds will have me on the mend soon. Prayers would be greatly appreciated. "
pfbid0sWQ4E6ryY5tmZZBN4xuVZx39n1P9537SpXjn7Sw55dD3JRU2ZbHhLVQgEAmAp1WLl,"OMG I'M SO SICK I WANT MY MOMMY #Godpleasehealme# body aches,chills, stuffy nose, sore throat #Covidfree# # Still at work securing my bagOMG I'M SO SICK I WANT MY MOMMY #Godpleasehealme# body aches,chills, stuffy nose, sore throat #Covidfree# # Still at work securing my bag"
pfbid02PwzpbQ2GeS8oaskarJbiFkKjHfgPGsUuTsR1NPZCdVw5CezBY3uKQ19N2xZywG4fl,Sore throat
pfbid022i7DzYFaUZuJCMtVDy45LR1Snyrc5BnytR3D9e2n6DLqGK73fe9woJ2RtGNpbr8nl,May sore throat at ubo na ba ang lahat?! 
