post_id,text
pfbid022C5ULDYADGSaKqHTGwXvEKovMHocLmdzZHLeyN1B3s3b3baYCAHNZ7LuN4CKzx1ml,Winter sore throat tea 
pfbid0FebxhuXahmvES2uwPeAodrqq2Yvo5RxjME3UppE338nmJEzQrdzoJqPJUwqJ6zY3l,"Recipe >>> https://lifecurrentsblog.com/cinnamon-sore-throat-tea/Cinnamon Sore Throat Tea is a great drink to have when you're feeling run down, or just drink it as a nighttime soother!"
pfbid0hTDefGR55VHpPCmEsTBHe2JBZi4XxsWZYqkxdyeGAmJgUR1cd6KqBpfeFANdzqUsl,SORE THROAT 
pfbid026vJcZ7gFMDVsGuHMUXdoAGnLx61rJxxYY3uLmZLDTaL6cW2vVrszKiNpdiZ2Ukx6l,Sore Throat at Sipon: Paano Nahahawa
pfbid0HCbL8uRsgQtqdmYuRcVZCa6exg4zK9GZscxYEGu6iKeLPCEeiEnyK59jQq2NbBAzl,#natural Winter Sore Throat Tea
pfbid02vWGAnwLd6zpzym2hz2AadKfdbwe9LfmAABd8rSsXqsWVK4x96T5QjhpMaX7reGAXl,"When sore throat hits, that’s already a red flag that’s why, always keep a pack of Strepsils Lozenge ready anywhere you go!Unlike gargles, Strepsils delivers 10x more medicine to the throat, killing sore throat causing germs and viruses and It works in as fast as 60 seconds, lakas ng Strepsils!ASC Ref No. R053N102422SS"
pfbid0ApomxftzDhxaqBfLjfSmiZhnHHfgpRPq6edzksJLQDm1MUok9EGUTCcJnhDBgN3Ll,Sore Throat or Deep Pain
pfbid0R3ZYuDeyGUh8VR2SjaUwGMcxEqMDzxe1Kd2cM6suXK5GsguQWm1BjbR3Ay5J8hA5l,7 Natural Sore Throat Remedies
pfbid04mohdJBLSVQnKpYHVRSKHaGRNccUqYuSKZq5rFwnJPQmnfAmcEDpTHq2P58aE1m8l,Part of powering through the day is being ready just in case! Don’t let sore throat bog you down.Push for your best self with benzydamine HCl + cetylpyridinium Cl [Difflam Lozenges] Helps kill viruses and bacteria… See more
pfbid03141EGP2M7kGCuGPZJpoom9ApJeSynFWZDUR1NXKk5t2jSkfTu5krQSm5dnwkFaCTl,"TRENDING MINERAL DROPSSUPER SALE + COD NATIONWIDE PWEDE SA EYE PROBLEMS, SINUSITIS, COLD SORES and SORE THROAT.TRENDING MINERAL DROPSSUPER SALE + COD NATIONWIDE PWEDE SA EYE PROBLEMS, SINUSITIS, COLD SORES and SORE THROAT. MULTIPURPOSE (Eyes, Nose, Ears and as FOOD SUPPLEMENT) This shop only promotes 100% ORIGINAL PRODUCTS Hyssop Drops and Vitamins AUTHORIZED DISTRIBUTORGRAB … See more"
pfbid02tVBSRgw9FwCaA9ZZHHt7yx2BiutjoGSvbriFfW1z3p2DjDSrpZm7CZy2PF9qJdYl,"DATA STUDIES:https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8243436/DISCLAIMER:Dr. Marvin L. Tadlas, Ph.D., CNHP is a Doctor of Holistic Medicine & Nutrition. Alternative Medicine Practitioner & Certified Natural Health Professionals. … See more"
pfbid02csjBbMknnFUsKj5vAYxZUUAcK9ffUqxUqAfRVEUEmDwp7HcKhmx5tUxpH6cG5FLul,Shanghai resident Kumi Wu was already recovering from a sore throat when she received the order to quarantine at a makeshift Covid-19 hospital. The 26-year-old began recording her experience.
pfbid027kMgRXQBfnVktsEPYEKRnL3FxSQs816ijPwS6vGqjdr3fXEgcYUHXY3EmQz5vaTil,CALIFORNIA KING BED CHALLENGE
pfbid09oqLgTynjvE2j4DqzhVzPd6AU462zNCK8L5qNy5hPej7QeVtDUVpuvsW7ZNT8FDal,Iwasan natin ang maging kampante sa mga sakit ngayong panahon tulad ng sore throat. 
pfbid0Ajg4y9Rab25zqhjE3kVugGWP2Ub3D1WqVPHaZYEapgb2D5z91Y2xfpiCXdVqNemil,Mga Halamang Gamot Para Sa Sore Throat At Pananakit Ng Lalamunan
pfbid02D7VkbgzzkqtmEag2sJgG1khKNZQ5oP7fNPzzaJntjq7JRsFKrcCjPpYRVgJZ19FGl,DRINK 1 CUP to Stop a Sore Throat INSTANTLYTry this simple and natural remedy to stop a sore throat fast!
pfbid02g6NLExEjCiQypz4j4YzqW9eF8WMPRes67eDsqp2kjUGLo3hfb9jtXBQJ4vgi81cLl,𝐒𝐎𝐑𝐄 𝐓𝐇𝐑𝐎𝐀𝐓
pfbid0hT7KH4fJ9bXas5fjGvZd719nwQz2d1niPLgx5bKA54KXoALKzfxuwwUL6gPbuKKkl,Yesterday started rough Rilee woke up with a sore throat and tested positive for strep but dad got him to urgent care early and start antibiotics and is starting to feel better already!! Good thing because they took off for Florida last night and just made it there!Wish this guy some luck as he is competing in the Perfect Game - national underclassmen showcase event!￼hoping they have a safe fun week and plays some tough baseball!! Let’s go!!! 
pfbid02iRgN6piPcY63RLTZmFH17Subc87Hj9q6v1pFmtLb6XTD8BagGVJ4ru9FSMFobXuwl,Muling nagbuga ng usok ang Bulkang Taal na nagdulot ng perwisyo sa mga residenteng nakatira malapit sa lawa ng Taal.
pfbid09nQyGbXcqC4GqqfLnUqwsU4JuCX6QtYD6jG4CntuWmJ8KfangaYWkLFNQQMmBSFgl,"A sore throat (گلے کا خراب ہونا) can make it painful to swallow. A sore throat can also feel dry and scratchy. Sore throat can be a symptom of strep throat, the common cold, allergies, or other upper respiratory tract illness. Sometimes the following symptoms suggest a virus is causing the illness instead of Strep throatCough… See more"
pfbid0263XDYsj3eyP1NR8dvCmezxyeEzww5CgoSTCuHUwNih6K8bxdXw7C273hfN3yVWaZl,"DATA: https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8243436/DISCLAIMER:DISCLAIMER:Dr. Marvin L. Tadlas, Ph.D., CNHP is a Doctor of Holistic Medicine & Nutrition. Alternative Medicine Practitioner & Certified Natural Health Professionals. … See more"
pfbid0rotDpKhC9VtbDABtLdZGEjs9wGdCNyEzdj7DpqJEN5grsLeUivjmouQtVV7q6yF6l,DATA STUDIES:https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8243436/DISCLAIMER:Dr. Marvin L. Tadlas is a (PhD) Doctor In Holistic Medicine & Nutrition. (Alternative Medicine) & Certified Natural Health Consultant. His use of “DOCTOR” or “Dr.” in relation to himself solely refers to that degree.… See more
pfbid0FTFCtq329mcbNvpVtuaGfHRkQqwvxhaGaRtzZ7siu2t2ZpYw6irU4SL5s36DuxwYl,"Sore throat kept me in this morning, but, didn't dampen my pioneer woman spirit. Lol Farm fresh. Lol"
pfbid0MquS8gc736xbNN3NmiFitectPsyJUrGdumN6BKFt1Gx5LCJiyzRhQFyJBbmqkKfFl,Sore throat....(Home Remedies)
pfbid02uyuGNbXH244LLA3btdzmC3zSp9dGwELgaofRTbCEUKdoz8hohk1PXfj7DbDSia8Ql,"My husband has a sore throat today, I steamed a Fish with Preserved Vegetables for him."
pfbid02kS6dc6uF6SLr53QGAjiDB6EqNZy1rJuRGwaRLVpKTS6YecwobNg6TBVz5uZvvxuol,"SEVENTEEN’S agency PLEDIS Entertainment announced the diagnosis of the South Korean rapper, who experienced a mild sore throat on that morning and took a test shortly after. He is currently in self-quarantine and administering self-treatment in Los Angeles.READ: https://www.rappler.com/.../seventeen-mingyu-positive.../"
pfbid0FiyL21iZqSWWcvX8qvNFzE9fA4MTkRGoVpSDVyB51aj7xVmbZnTrPALHUeJdD39Ll,"Everyone please take noteI apologise deeply as I have tested POSITIVE for COVID. I only developed sore throat this morning when I woke up. I was absolutely well and symptomless the days prior.TO THOSE WHO ATTENDED OR ARE ATTENDING COMIC FIESTA, especially those whom I have interacted with, kindly do a self test before heading out.… See more"
pfbid02UusuiGythqN8GN3pZ8yFyph8YaabNkvKjreGVCCtBanUG5JHf9rxGEwn5zQaF5Hol,"Everyone please keep me in your prayers! I’m running fever, body aches, sore throat, stuffy, head feels like it’s going to explode,coughing, and nauseous. I can’t hardly eat anything because every time I try to eat I feel as if it is going to come right back up. "
pfbid0qoEmFVQDcR4wvJddbDvggYzwCAAvZxocVFz6NSCfJNL9XoxaqbggAFjWdqvsuPagl,Spending the day in bed today. Covid has hit our home. Started on Thursday night. Friday was rough but our doctor prescribed an anti viral medicine that worked fast. I have no cough or sore throat just no energy. But I can clean through the thousands of pictures on my phone 
pfbid02iPPM4Zs87nwJewVRzEcp7BbdHBsJZDvqYReHddg9TNHrQ154rUDb66EzJtUDXTPbl,Well it is official I am sick.Fever sore throat pounding headache and body aches Definitely not in the plan.
pfbid0DD4rbFPfY3PDZCWhGtt9S6o2dSPWaKGmbjrHCgyTnYQjDdaNvYLtwpFjtAmY6pjzl,"Well, I have a sore throat just in time for Christmas. Negative covid test though so that’s good."
pfbid0cNF1hrsoYziGFeH3yrrBJSb5pT91XoFHh89HrqkTxkQtsb7d8gyPc4Xccq3YRH28l,While nabili ng gamot~ Parang may gustong magka sore throat 
pfbid0iApzwicJdLTZPsDfmSqgQujqFBdzWVozg3ezo3ckYukVo2TEHLh9kYbz7zX3Emhkl,"This concerns covid pneumonia! On December 3rd I flew back from a judging assignment in Michigan. On December 6th I started getting sick with sore throat, high fever, coughing and just didn't know who in the hell I was. My doctor put me on antibiotics but by Tuesday December 12th I was put in the hospital with covid pneumonia. I was in the hospital one week and believe me I was hooked up to about everything you could be hooked up to. I am at home now since the 18th and feelin… See more"
pfbid02wHUXGqoKT9aNSq3VsE3woE5stgVdfCa3zGnCnHmuUTny2CVk5YsAtJsoMtW3pD2ml,"Update: I have Covid. QuarantiningBeen sick for 3 days now and sitting at Patient First waiting to be seen. I have a bad headache, sore throat, muscle aches, etc. Ugggh!!!!"
pfbid02NHZud64ymhQCv1VrCisT4X6Xvcz7TTcVFUBZw7mUkKMK1mQxMyhfRFNmjJ9EXQy6l,What can I take for a sore throat? I'm 10 weeks so I need something safe.
pfbid02wjU4P5RgQFERZifx9KFgGbLLCMDU11a6z4y1TCba3SUzsW3uuroSV71gh9ej1StRl,"Feeling feverish?Or maybe you're experiencing chills, coughs, a sore throat, a runny or stuffy nose, muscle or body aches, headaches or fatigue.If any of these symptoms apply, you may want to be cautious when going to holiday gatherings.… See more"
pfbid06Fs3GzujzcrigGAhMsLdvw341g9ySymjDiPbc3LWifXX4jLVkLuXwaPrE94PrC8jl,"Does anybody have this crud that’s going around?Coughing ,sneezing ,sore throat and sinus drainage"
pfbid05dVkoWanr7zA848uxPoiZ8hCpcDxSEKRcSPUNEJZ8GSJRZ8r43jWhYHq31uKe59Nl,I been sick coughing congested &sore throat for 3-4 days in Alabama. COVID and Flu test: negative. . I’m hoarse but feeling better today. Thank you Jesus. 
pfbid02SaZrRAs8TNWjv3JiTQuPpmKFxNsvGf97wNyrYWF4BoVtC3z1J3dMmFtWmKvEGLiQl,I’m at the Emergency Room … not Covid but a killer sore throat and fever…4 hours just to get seen!!
pfbid0GQcdyagkqRRfaZ85afrn3F7ga8xp2DRUntEP1vsvTQHaY4Ey6ABsi8ZEJzARkczql,"Feelin a bit.....Poopy today. Cough, sore throat, chills....I geuss what's going around , came around to me. "
pfbid02GUYcHexUpomYHfNYVPTrZkMWTaf5kVYU9CUEARVFqDgFEhy1jKsAX4YfgrdwaX88l,Fu■king covid. This shit sucks. I'm dead !!! In bed 100.9 headache chills chest hurts sore throat cough I mean wtf
pfbid037bHtBUrjBfVaR29cHecXjcokXEoX1frQQf7RV7R6r2dDnA1A6j7gSB4dU4jnyih7l,Runny nose a sore throat and a slight cough not a good time to get sick
pfbid0x1jwKjRMzyxNPuvUVN4eeVxrPeq6TpqM59ysbhgedqw3bGgKZKXib7rAaD3ZBsRvl,"Every household with 2 year olds on up should have these on hand. It’s a homeopathic brand. Went to bed last night a little puny, woke up with a sore throat, minor stuffiness and some aches. Did an epsom salt and essential oil soak and have been taking the Oscillococcinum one as directed. Don’t feel too bad at the point! Works WITH your body’s natural immune system. Again, have it on hand for flu season. Stay well! Merry Christmas - love to all!"
pfbid02mr1Gi6xDNbNToFPYw486vDC83CtL1PUhoEjphh5osMe1miHB3ZeGhykkUncRcq3al,"Ugh. Sore throat, cough, and stuffy head, again. Please pray Tim doesn't get it. TYUgh. Sore throat, cough, and stuffy head, again. Please pray Tim doesn't get it. TY"
pfbid02JayEQr1qXdNtQqTFDajke9aqgNYTSu97CWspERpVCdkN2kJsYpte9iebFUoZieddl,"Is there anything going around? Sickness? I woke up feeling horrible this morning! Sore throat, ears stopped up and a headache from hell"
pfbid02d2uHBcnxburWajACfo3zh1wexBw2axrMre3kkXF2adZnvTajkC7563wbzZwutCWFl,Notes: There are a lot of similarities between this stomach virus that's going around and manmade COVID-19.Fever and chillsCoughSore throatCongestion… See more
pfbid023MEzkrhZAKeYKwyvpcgbLSwWa8hyvt3KB5h4SWhm7GTZs1VX2y7GjCtYKgroWUHil,If you have a sore throat from singing it's always a good idea to eat some
pfbid0rWjkiWCaPjww44WyyKvVpTK3h3Cxp5cyVcd8SrSsGSgeoYiTJDjzzvGPm744opQAl,"𝗚𝗜𝗩𝗘 𝗟𝗢𝗩𝗘 𝗢𝗡 𝗖𝗛𝗥𝗜𝗦𝗧𝗠𝗔𝗦 𝗗𝗔𝗬 - 𝗧𝗵𝗲 𝗝𝗮𝗰𝗸𝘀𝗼𝗻 5Finally recovered from a very bad sore throat, yay! So I'm using this soc med platform to sing a song to all of you. 𝐌𝐚𝐤𝐢 𝐜𝐚𝐫𝐨𝐥 𝐦𝐚𝐧 𝐭𝐚𝐛𝐢! Gcash #: 09506103448 L*****o D.Thank you and Merry Christmas to all of you. "
pfbid02MYKa2qCE95SA2K7gUkystx97SuaeSCX8aQma9KEnhpmprgmTTT6siDvf4ueGSk3ul,"There's always something with me isn't there Absolute LOVE being immunosuppressed. Did wonder why I was getting temperatures, then I got a sore throat and a cough. Hoping I can avoid the hospital this time round with it. Thank you for all the love and well wishes x"
pfbid0xZJVX4u8ThJPPpNPmtujhY6rny96FVxE3C91AAqQ58Lts528vNtYsksJfAjK8vvLl,"Sore throat, sinus pressure, sneezing, runny nose etc. I did NOT ask for this for Christmas. Best tips to be better fast?Sore throat, sinus pressure, sneezing, runny nose etc. I did NOT ask for this for Christmas. Best tips to be better fast?"
pfbid0AjTRdyZ8ZvrAjN3U561k3nJfbnXxWEsFqppRPUNt9s2q4D881kq8RfLjhJFEccSAl,"sore throat again!abeg if na you, stop biko.sore throat again!abeg if na you, stop biko."
pfbid0iJUNJfoRmoaxb1kguWZG5DDb8guYk62kpo1wNgMyWzof9Xp5aN4idYRzGGqPg7kUl,"What a week it has been!Saturday - I was brought in to an urgent clinic due to sore throat that’s been bothering for over 2 weeks already.Sunday - I took myself in to the hospital as the feeling got worst. On that same day, I was sent home with medications to take.Mo… See more"
pfbid035XGcUkQQudAKiZobeCSEL6QTtfcqK2XCPYLa3fMqmJieSSuATranbr6ZMUuDGrnNl,"Is it just my observation but has everyone been sick for weeks, it’s not Covid but you get congested , headaches, sore throat and fatigue. Then u start getting better and it hits again.."
pfbid02hr3TddtuWtSFPoe2nw8VGMEgFDP4pGK7kYUANWjN5R6qwN199xzch1EzT6BxrC2ql,I wonder how many hours a dog can bark before they get a sore throat! If you can't raise your fur baby how you would raise your child then you should reconsider being an owner! Rant over!
pfbid02Ho6u4xfbT73Mc1L7PFJZC5imExFVNArLwETdpYJ9pw3fCKPsBdbhK2TiprpcQ9hQl,"Had a sore throat yesterday. Luckily I’m testing negative for Covid, so I’m hoping gonna teach today in my mask and hope to be well for Christmas Eve and Day. Stay safe out there!"
pfbid0VyoUfeTNN2zVFWaGXYJBHeJV8bbuj7eeupLRBMKMgwZzFq9JrjhMjNjkRnm8wR6Kl,"Sore throat, splitting headache,fever, body aches, stiff neck, cough w/congested chest,even blurry sight! I tried to avoid it, but it got me. Might head to the E.R. soon."
pfbid0iSzSAUfrBfwkENPrvTD7aCZtqNPTJrxswJ712rGFWeePZGQoC96wBCNCmJaFfyS8l,3 days of being sick with a sore throat and body pains. Tested for covid step and the flu and they all came back negative The only thing the Drs found was that I had a high heart rate of 125 anx I'm finally beginning to feel better today checked my heart rate and it's down to 95 this morning after a night of crying out to tye LORD and ask g that He bring restore to my heart. 
pfbid02qdJHwppZhbTTeQe1Zt9Gi67Devq3oMMgzEGg43pQeKVTa3S3htWyvbUS3Np6vxBdl,"Woke up with a sore throat, sneezing, watery eyes, runny nose, head congestion, headache, now proggressed to chills and body aches.. what a wonderful Christmas this will be. I’ll be hanging out in my bedroom the next couple of days "
pfbid0298WTy4QaYqMFvc5KWRR9gzB9BZ79eu312YDh3uLVtbkX4e3ehNF3x8imLeG3JpJl,"Is your sore throat a cold, strep throat, or tonsillitis? The sooner you know what you have, the better you'll be able to treat it. https://wb.md/46S3Ws1"
pfbid02i5usp97BaX76cHi6hzMur25EsdSA9FwFqikmrxUSH2Nwizo2pXDtw7cEzZMoKw82l,"Well I woke up determined to deny/ignore it ... but my runny nose, sore throat and low grade fever are apparently even more determined to be part of today's experience. I just ventured out in that horrid wind to go to Smith's (warning: it is crazzzzzzzzzy busy out there! ) for cold meds and Thai Curry Chicken soup. Hunkering down for the day."
pfbid02Tun9Vh6teuMRad2qTbq8bhinQR1vC242Bzy9qDhyTCXfGxv6aLxudRSxcHUDgtJdl,My poor boy is so poorly he has what I’ve got and now his temperature is 40.4 and just keeps going up and down with calpo and ragging sore throat I hope he feels a better tomorrow My poor boy is so poorly he has what I’ve got and now his temperature is 40.4 and just keeps going up and down with calpo and ragging sore throat I hope he feels a better tomorrow 
pfbid021YWY5jYnh6f5bP5HHxhKY8iq9kodMWBagTYhfCNk8FTiHukgJRG9p4dwK1WouoT3l,"Is your sore throat a cold, strep throat, or tonsillitis? The sooner you know what you have, the better you'll be able to treat it. https://wb.md/3RElT9f"
pfbid0XwP2nRNysJdnRMB54KJZqu3MZYimxco3mGKfXgnPSTGLZbQ7QtTwp5XyohhVHK4tl,"Welcoming Santa with a nice case of strep throat. After 6.5 years, Nora is on her first antibiotic and I’m praying it kicks in to give this poor child some relief from an awful sore throat, headache, fever, and the fine rash covering her entire body. Captured this beautiful smile during our 1.5 hour long doctor visit this morning. Between busy schedules and sickness hitting, baby girl has been in tears over not getting to see Santa at the mall & not being able to have … See more"
pfbid0E5dcGKURD92SkiWc3JEqPZ4ChRAKRW9oniwAhg9jitQNxbMzA9i3gfBjaheVFZ87l,This stomach flu I had earlier this week is spreading like crazy.My wife has had it for 2 days now.Drink lots of fluids if you get it!Ginger ale was very helpful.You might get a sore throat so Jello is good if you can't eat.
pfbid0WMKHeLVsQsqPugkJKncNVrk8yA24WYtGK38MFiduK4HVzYMcLrS8epK9647MK9xsl,what yall make for sore throat
pfbid02t7g61kad199qWtnFEWtvgQ2TNBFTLYNgL4vesEKsAeZjvxvteDSCgAsNSiJk16Lsl,"Whatever is going around made its way thru our house this past week, coughing, sore throat, nausea, vomiting, fever. It hit the kids pretty hard and I am grateful the house is finally almost clear of all cooties. NewsBreak: Everyone you know sick? 9 states reach CDC’s highest level for respiratory illness "
pfbid034iRFFod6dtn9KYFCCi5zSkYC2ajMqBcw3e3hgDNJf3zmt51v1UjBHQPqsiPbZHFtl,Omg am sooo sick am running high fever body hurting bad head killing me sore throat and coughing and my ears hurting omg this is so crazy prayers for me please Love always Annakay
pfbid02dwefeGh1AgPN7vTufgGzVFQ8aEH89RPAvb1G8ebBkEKFT4wXUjw2hzwMs9dd3xDel,"After a week at home and symptoms changing daily ( fever, cough, lost my voice, sore throat, ear pain, headache, slept pretty much 2 days straight) decided to head to urgent care today. Tested negative for flu, Covid and strep. Diagnosed with bronchitis and prescribed steroids and antibiotics and mucinex. Been out of the shop for a week! THANKS for all the messages and prayers!! I appreciate all of you and blessed with the best employees that kept everything going without me … See more"
pfbid02v2jxKs9R9vfY4R8XADHbSVpSKuzQtZUZmxBkACnW6vf6APy6o9tR8Y2RHg4yJ2EUl,I can’t believe I got sick right before Christmas! Stuffy had sore throat body aches. No Covid that was negative. Thank God! Two times enough for me! Hope I feel better for everybody to come over and Christmas Day
pfbid0sMfVeXxi9CiCF4tA9CvCXKpAHWi9rdDcMwy6yZasuEonf1kEsiHjTDJDqo6pjFMpl,"I thought that I was getting better, but now I have a sore throat and my left ear itches."
pfbid0WgRmdoaRsoXhbcrtfvsEcBiUNYgkMJJirvCKnvCKjEioh1aNppQP3JpVQkzHb4r4l,Uh oh…Help!I feel a sore throat coming on…my tonsils are swelling up! What should I do to prevent getting sick? i have wayyy to much to do the next few days.
pfbid02iknr6Hnx5RoJ9Q4jbhvFVVeaXMywh6h766ZTN7KnVQEGBsNaPirrW5uGDsYZkkMal,"Ayaw gad it hiranat, ubo, ngan sore throat huhu"
pfbid02Cb8rBMBefsmG1qY6WJ4mBZDw5EUKfU5MbNw6zehhkboFPAgPeEVB9KgzfMv945zKl,I don’t want to be sick on Christmas but I. Got sick Thursday night yesterday slept a lot then I had a low fever 100.2 have a sore throat having problems eating certain foods cold things such as freezies feels good in my throat my throat feels like dry mouth so constantly have to drink to get rid of that feeling today wheezing chest hurts coughing like crazy yes I took a Covid test and it said positive this was not how I wanted to spend my week off
pfbid02v2rHi4uC5nKbRAj5GP9FGi1Atw2DCfwMCvPKEM5V2Lbpr3foN245bQfF9YhCzSwyl,"Not how I wanted to go into my Christmas Holidays! Fever, headache, sore throat, body chills and aches. Prayers appreciated! Thank you"
pfbid02uGjH4BzF2EnyAZkT9i66HgeHWVdQzm7Q9KrwSiFd5SFXWGmLEEKaCxnmordA4xiHl,Pollution and bad air quality can lead to sore throat. Protect Agad with (Hexetidine) Bactidol.https://www.bactidol.com.ph/where-to-buy
pfbid02AiafftyfsPDsYE6GuwhqJvnyvRNCraSYSKwxfT9j4RzTHFoaKtXanxruUxhsQyMSl,Ok one kids has a sore throat. The other has a stomach ache. What sickness is going around and what are we in for?
pfbid02bHZ8WJm1Eb5NjrhHLvPXYabVXdDp29CsLhKyJafuNHNmYYdKf2FasqHZPEYj8R49l,"Still sick. Not Lyme sick, head cold and sore throat sick. I woke up at 4:30am this morning with TJ and started cleaning house at 5:30 am! I figured I was up might as well get as much done as I could before I crash. I did in fact crash, decided to take my greasy hair self to lay out and catch some vitamin D! It is 75 outside today. Absolutely beautiful.I hope you are enjoying this beautiful Saturday and yay!!!! Tomorrow is Christmas Eve"
pfbid02zAEppKHB4ypNaFHAx7AMxCRpwwfED5fjFHZgpWqgzLENmmFBbVG55t7ESzncZPuPl,"This covid, things that go along with it, severe headaches, eyes feel like they want to pop out, fever around 100.2, terrible sinus pressure and stopped up nose, sore throat, feelings going through your body like hot pain and body aches, sweating, ears ringing, only wanting water to drink, nothing tastes right, in the bed alot, taking the meds from the doctor that leaves a metallic taste in your mouth, and to top it u have had all shots except the new booster, but whe… See more"
pfbid0y1d2munpCQC1sZmY3ihJPGUAgWi2Ee36kSJtmB1bDPkhZ3HBSoWqYHeywVEowpk1l,"I woke up feeling horrible. My head is congested, I have a sore throat and am dizzy. I took a covid test and thankfully it’s negative . There goes my holiday plans I don’t care how i feel, I am making my Italian lemon cookies tomorrow! I’m never cold and I slept south 3 comforters on last night! Time for the Nquil shots…."
pfbid0JtfTL8pbCHCz7HpYxZYTT6iRRccaDf6dU1HNj5GPJRQF863EwomphLktB8z7MTNPl,"I thought my body outsmarted the infusion side effects... nope... day 3, stuffed nose, headache, stopped up ears, sore throat, aches... why or better yet, HOW does a bone infusion give you all the symptoms of the flu??? I just don't trust Pharma and their Big Daddy! Hope that's the last one I have to take!"
pfbid0L16bkUUX6Gm9W57gn2X5WaN63gt6oNFrJuqVcKXZHs2ZfwYZdDxWfaqC9CkA1i4Zl,"This head cold is horrid. Cough, sore throat, stuffy/sore nose, ears feel blocked... This head cold is horrid. Cough, sore throat, stuffy/sore nose, ears feel blocked... "
pfbid0A1xQjj7fx3Vf4wu14PgR6jySzcKhgqKPeoyDh4gNaKCdjW5wCTRojdBsfPSNfhbEl,"How do you steal Christmas… you test positive on 2 different home test. Well I guess it’s real. Symptoms are runny nose, sore throat, and sneezing. This is all I had the last time I had COVID."
pfbid02jwNjvoQWwBuWvbV4EuvVbo1wJXEyE2ntDafDrP691DhzqWQBHxKHPWX9Jj9F81mpl,"Woke up this morning with a sore throat. So took me a test, since I'm heading out tomorrow to spend Christmas with my kids and grandchildren #BetterSafeThanSorry"
pfbid02wBgoz6oGFEuqh1Mr5e69Q5HqZtvaqLsKVixnPPz8QX6tz5ejawjUpjWMm14d9U6Vl,"I couldn't go to work today because I feel bad I have a fever, cough, sore throat, huhuhu stay away from me I couldn't go to work today because I feel bad I have a fever, cough, sore throat, huhuhu stay away from me "
pfbid06w538zVw7n8No3xkg4WoiaBWiXaq3rhQJ3Lcv7QYYyjXwJ91ZXpCwnaFyoUMZQ8Xl,What's up faces. Ok so I woke up feeling better thanks to Tylenol severe cough + sore throat extra strength cough medicine. Now I'm in a dilemma Progresso or Campbell's chicken noodle Soup... help me out which is better for a coldWhat's up faces. Ok so I woke up feeling better thanks to Tylenol severe cough + sore throat extra strength cough medicine. Now I'm in a dilemma Progresso or Campbell's chicken noodle Soup... help me out which is better for a cold
pfbid02pGLgBJ9WVCcaJFdjmCujnqJcKou4hMPsdgjUVChtpEjpqCuEenQjrWyRDuSYiUeNl,I'm tired of Google I googled sore throat and a stub toe and I'm pretty sure I have cancer son of a bitch!!! I ate her pussy in the dark got up and stub my toe and she gave me cancer I need a good lawyer I'm pressing charges.fml
pfbid0f88HZoSxXR3u27fHVR2aPCUJ8AyBZ6sT1kJCCTUCj75yR7E9KFiMSTmpN6J3c7BTl,"Just my luck...Woke up with a stuffy nose, sore throat, bodyaches and chills.What the hell really and christmas is in 2 days. No this cant be happen to me....i have to do things but right now im in bed cover and drinking lots of orange juice and water. Its just my stuffy nose that its difficult to breath. Vicks has been my helper from my foots to my chest to my nose. Its opens my nose a bit but which is good instead of breathing through my mouth. Yesterday i started with ju… See more"
pfbid02zTGxXw21tucRUenD4YvxGkhHM6qf4LPMLUD5GoogRWmDZiK6cduNZDnt9jCCrAi3l,"The symptoms of a sore throat vary dependent on the cause. Some of the signs and symptoms include:-Feeling of dryness in the throat-Pain, which worsens on swallowing-Difficulty swallowing-Sore and swollen glands in the neck or jaw… See more"
pfbid0XXa9u1D1eJKkMTK1JLVk7Kw8nBdhPW7PkAh8F8kgY1U8FyS3dCcMaYafFc6HVGgDl,"Lovely just Lovely Flu for Christmas aching all over, runny and stuffed nose(it cant make up its mind) watery eyes and sore throat arrrrrgh"
pfbid02bVEtTzWta72HAoSQVwVgRESnHbDnGWoAKCnQatyJ9FDsgZLNCrAUzTR9f1YzjtdGl,Heads up as you prepare to gather for the holidays: a new COVID variant (JN.1) makes up about 20% of COVID cases across the country — and doubled the number of cases between November and now. Symptoms:Cough… See more
pfbid02G6hmj81Z9chtmEoEBapcToFaAa1MgrqYBtjGLyiJnhdSwJD46yGwL5e6P2SCp4Gyl,"A sore throat describes the pain or irritation an individual feels and which usually worsens when he swallows.There are many causes of a sore throat which range from:- Infective (viral and Bacterial)- Environmental (Dryness of the air as seen in harmattan or the presence of irritants in the air)- Allergies to pets, molds and pollen. … See more"
pfbid02SzNjJb36gN1WrxQBzJ9jvSuBrhCx2drqi5DWRX6xXrydYwxyrd1onvbPukQg4rzYl,Not where we want to be 2 days before Christmas…Wyatt spiked a fever this afternoon and has a sore throat & chest hurts praying he feels better soon
pfbid0bG8sS8VCSRWbwQ9AryvY2Qi7tbUVtkwgV6UoqPiZTgeDf6QNhzNyvWxZD16qyr1Yl,Need a go-to home remedy to soothe a sore throat? Save this guide to help you get through cold and flu season: https://goodrx.co/sorethroat
