id,desc,createTime
7301571811773336576,Replying to @luqmanjutt5182#🤣🤣🤣🤣🤣🤣 #Tiredness #fyp #fypspotted💚💚💚🥰🥰🥰❤️❤️❤️❣️❣️❣️🌹🌹🌹🎄🎄🎄 #fypシ #TIKTOKKOREA #fypspotted #FYPSPOTTED #Notice ,15-11-2023
7153991839912086528,Are you tired? #christian #christiantiktok #christiangirl #christianity #christians #christiansoftiktok #christianpage #elevation #elevationworship #elevationchurch #biblebuild #biblestudy #bibleversedaily #biblestories #bibleevidence #biblereading #bibleteaching #bookofacts #tired #tiredness #tiredlife #spirituality ,13-10-2022
7124737817925684224,#fyp #floradix #irondeficiency #health #sleepy #fatigue #tiredness,26-07-2022
7296661562125831168,Replying to @.happy.king7#tiredness #FYPSPOTTED #Notice #foryou #foryourpage #🥰🥰🥰🥰🤩🤩🤩🤩🤩💖💖💝💝 #Tiredness😪😪😪😪😪😪🥶🥶🥶🥶🥶🥶🥶🥶 #fypspotted ,02-11-2023
7302069351933381632,#CapCut #жиза #fyp #on #recomendation #готеврек #рекомендаций #дорама #школа #переписка #tiredness ,16-11-2023
6996868958670294016,#DonaldTrump2024 #Unitedstates #tiredness #strength #motivation #viral #foryou #mindset,16-08-2021
7243904685529172992,"What is it that Causes Your Eye to Twitch? #myokymia  Myokymia is a neuromuscular condition characterized by involuntary and spontaneous muscle twitching or quivering, typically in small, localized areas of the body. These twitches are often described as rippling or worm-like movements and can occur in muscles around the eyes, face, limbs, or other parts of the body. The exact cause of myokymia is not fully understood, but it is believed to be related to abnormalities in the nerve cells that control muscle contraction. Factors such as stress, fatigue, caffeine, excessive use of digital screens, and electrolyte imbalances may contribute to the occurrence or exacerbation of myokymia. While myokymia is generally harmless and self-limiting, it can be bothersome and concerning to those experiencing it. In most cases, the twitches resolve spontaneously without any specific treatment. However, managing stress levels, getting adequate rest, and avoiding triggers such as excessive caffeine intake or eye strain may help reduce the frequency or intensity of myokymic episodes. If myokymia becomes persistent, widespread, or is accompanied by other symptoms, it is advisable to seek medical attention. Rarely, myokymia can be a sign of an underlying neurological disorder or nerve dysfunction that requires further evaluation and treatment. Understanding myokymia as a benign condition can provide reassurance to individuals experiencing these muscle twitches, but it's always important to consult with a healthcare professional for proper diagnosis and guidance. #Myokymia #MuscleTwitching #NeuromuscularCondition #InvoluntaryMovements #SpontaneousTwitches #MuscleQuivering #NeurologicalDisorder #NerveDysfunction #StressManagement #Fatigue #CaffeineSensitivity #DigitalEyeStrain #ElectrolyteImbalance #SelfLimitingCondition #Neurology #MuscleSpasms #BenignMuscleTwitches #HealthAwareness #MedicalAttention #SeekAdvice #doctor #medicine #healthcare #interesting #interestingfacts #interestingvideos #interestingthings #healthcare #eyetwitch #eyetwitching ",12-06-2023
7153390195826592768,Do you experience any of these symptoms? #dizziness #dizzinesssucks #dizzinessrelief #insomnia #sleepproblems #fatigue #cortisol #cortisollevels #cortisolbelly #cortisolimbalance #cortisolcheck #cortisolawakeningresponse #cortisolcontrol #cortisolmanagement #lowcortisol #autoimmunedisease #autoimmune #autoimmunedisorder #autoimmunewarrior #autoimmunehealing #hormoneimbalance #hormonehealth #hormonebalance ,11-10-2022
7077751034642271232,#weightloss #healthyweightloss #digestivehealth #transformation #loseweightnaturally #wellness #healthyliving #healthylifestyle #fatigue #lowenergy #help #highbloodpressure #sleepapnea #diabetes,22-03-2022
7094406098131684352,#Disabled #Wheelchair #WheelchairUser #WheelchairLife #Disability #PowerWheelchair #ElectricWheelchair #CripplePunk #CrippleTok #ChronicIllness #goth #NEISvoid #York #CapCut #eFoldi #PerniciousAnaemia #fatigue@perniciously,05-05-2022
7279871596540578816,On s'amuse bien en architecture c'est fun 🕺🏻#onpeutdormir #fatigue #architecte #ensa #paris #trend #artist #nuitblanche ,17-09-2023
7180403355515390976,And now I’m a coach that shares about this and how I healed myself! Follow for more💓  #chronicfatigue #chronicallytired #alwaystired😴 #fatigue #healyourself ,23-12-2022
7135061608316832768,#Funny #Educational #Analogy #spoonie #SpoonTheory #ChronicPain #ChronicHealth #ChronicIllness #Disability #Stamina #DisabilityAcceptance #Fibro #ME #ChronicFatigue #DisabilityPride #FYP #ForYouPage #ADHD #AuDHD #SenstoryOverload #overstimulated #Gamify #Fatigue #Health #EasyMode #DifficultyLevel #Rest #Therapy #Therapist #Support #DisabilitySupport #Autistic #ActuallyAutistic #AutisticAdult #Fun #Humorous #DnD #RolePlay #StatusBar #HealthBar #CriticalHit #CriticalDamage #Viral #Empathy #Love #MadeWithDescript #Captioned ,23-08-2022
7107532133735877632,that was a surprisingly good interaction! #Disabled #Wheelchair #PartTimeWheelchairUser #AmbulatoryWheelchairUser #AmbulatoryWheelchairUsersExsist  #WheelchairUser #WheelchairLife #Disability #PowerWheelchair #ElectricWheelchair #CripplePunk #CrippleTok #ChronicIllness #goth #NEISvoid #York #eFoldi #PerniciousAnaemia #fatigue,10-06-2022
7162191492717595648,Ce mood ou t’a envie de battre avec tout et nimporte quoi 😪😂 #fatigue #badmood #porte #rire #viral #fyp @MoiMaxime ,04-11-2022
6862150304960367616,Relax for a second and enjoy the head treatment🥰🥰#massage#lalm  the mind and awaken the brain#shampoo#head the rapy#foryou#fyp#fatigue#culture#fyp,18-08-2020
7281734969112808448,Long term use of omeprazole needs to be discussed. Heartburn and reflux are generally a symptom of an underlying cause. These need to be investigated if you have been taking a anti acid medication long term. Please see your doctor before stopping any medication. #heartburn #acidreflux #omeprazole #stomachpain #stomachulcer #doctor #hpylori #GORD #gerd #stomachcancer #cancer #magnesium #fatigue ,22-09-2023
7029860700277230592,Hopping on this trend! #thyroid #fatigue #weightgain #erikataughtme,13-11-2021
7127364197838572544,#functionalnutrition #functionalmedicine #mysteryillness #chronicillness #biohacker #biohacking #hashimotos #hypothyroidism #holisticwellness #naturalhealth #guthealth #rootcausehealing #rootcausemedicine #alternativemedicine #thyroidhealth #thyroidhealing #autoimmunedisease #autoimmunehelp #foodismedicine  #functionallabs #functionallabtesting #holistichealth #naturalhealth #brainfog #insomnia #energytips #fatigue #inflammation #inflammationrelief #antiinflammatorydiet #antiinflammatoryfood #bii #breastimplants #breastimplantillness #breastimplantremoval #breastexplant  #explantjourney,02-08-2022
7216698972159757312,#runes #energy #energyhealing #manifestation #manifest #witch #witchcraft #witchtok #witchtips #spirituality #spiritualtiktok #energytiktok #sigils #symbols #energy #energyhealing #energyprotection #protection #health #fatigue #tiredness #people #satan #worshipper #fy #fyp #fypシ #fypage #fypシ゚viral #foryo #foryou #foryoupage #foryourpage #for #foryou #foryoupageofficiall ,31-03-2023
7056051717191896064,Do you have these symptoms?👇🏻       #fyp#learnontiktok#hormonalacne#hormonalimbalance#pcos#hairloss#irregularperiods#heavyperiod#hirsutism#fatigue,22-01-2022
7262843846290099200,60-70% des gens ont déjà subi ce phénomène! Dans de nombreux cas c'est le stress et l'anxiété qui est en cause ! #medical #sante #docteur #explication #stress #anxiete #tiktokacademie #science #pourtoi #psy #sleep #sommeil #fatigue #spasme ,02-08-2023
7169104991406312448,La fin c’est trop pour moi 🤣😭 #bebe #biberon #fatigue @Naomettexx ,23-11-2022
7146960824010083328,#fyp #lol #car #voiture #fatigue ,24-09-2022
7049465417483553792,#weightloss #bellyfat #insulinresistance #diabetes #stress #inflammation #fatigue #hangry #momsoftiktok #momsover40 #dadsoftiktok #dadsover40 #mombod,04-01-2022
7261553369863474176,Je fais bcp trop d’effort.. #fyp #viral #boli4lov #fypシ゚viral #fatigue #niafougang #humour #barbie #barbielifeinthedreamhouse #pourtoi ,30-07-2023
6940708194398243840,mais nooonnnn😱🤣🤣🤣#maman #fatigue,17-03-2021
7073336359255133184,Ah ouais pas sûr de celle la quand meme #pourtoi #fyf #humour #drole #fatigue,10-03-2022
6854972424434306048,Are you suffering from hormonal Imbalances? It could be the root cause of your issues. #hormoneimbalance #weightloss #bellyfat #acne #fatigue #doctor,29-07-2020
7142598909381135360,Le premier qui me fait une réflexion je le zigouigoui 😤 #humour #yeux #fatigue #cours #prt #fypシ ,12-09-2022
7156676703127882752,T’auras la pêche en te levant maintenant 😉 ✅ Enregistre la vidéo  #astuce #sommeil #fatigue,20-10-2022
7078139254571961344,#weightloss #healthyweigtloss #digestivehea #transformation #loseweightnaturally #wellness #healthyliving #healthylifestyle #fatigue #lowenergy #help #highbloodpressure #sleepapnea #diabetes,23-03-2022
7283532300493556736,J'ai trouvé le moyen de communiquer sans les mots... le dessin #architecte #dyslexia #architok #motivation #école #fatigue #culture #etudesuperieures ,27-09-2023
7308290559448206336,#pneumonia #ubo #fyp HAHAHAHAHAHAHHAHAHA,03-12-2023
7301274861526141952,#SerbiTok l Magaling na ba ang lahat sa ubo't sipon?  #onenews #newsph #alagangkapatid  #ubo #sipon #cough #colds #flu #fluseason ,14-11-2023
7168278430583213056,YouTube Channel - Pedia Doc Mike #fyp #fypシ #fypage #fypシ゚viral #pedia #healthtips #ubo #sipon #cough #colds #mom #mommy #pinoymom #dad #daddy #pinoydad ,21-11-2022
7037773671368313856,im sorry gyu ily 🥺 #txt #beomgyu #heekapu #cough #ubo #trend #SpotifyWrapped #fyp #fypシ,04-12-2021
7257305799381289984,Mi sueño 🥹 #medicina #viral #chile #universidad #fypシ #scorpi #fyp #xyzbca #fypage #paratii #tiktokchile #estudiantes #ubo ,18-07-2023
7223110428287667200,Tremendo truco para usar el lapiz #medicina #ubo ,17-04-2023
7298224752936651776,Posting this for awareness. Sobrang hirap magkasakit lalo pag si baby na.🥹 Kaya sana kung OA kaming magulang maintundihan nalang din sana ng mga gustong humawak sa mga baby🥲🥹 #fyp #foryoupage #rsvawareness #pneumonia #pneumoniaawareness #newbornbaby #babiesoftiktok #tiktokbabies #ftm #firsttimemom #flu #colds #ubo #sipon ,06-11-2023
7117819827451939840,Show en la #UBO #universidad #standupcomedy #comedia,08-07-2022
7265653025249741824,Hiyang ba sa GAMOT sa UBOT SIPON ang anak ninyo? #ubo #sipon #gamot #allergy ,10-08-2023
7002099196509555712,Reply to @aubreycelybreanna ubo at sipon! #dokcis #sagotnidokcis #healthtokph #ubo  #sipon,30-08-2021
7091983182953827328,Part 2 mabilis na pang tangal Ng PLEMA #plema #ubo #ctto #videonotmine #foreducationalpurposesonly,29-04-2022
7214429511704759296,"PARA MAKATIPID KAYO MULA SA DOCTOR’S FEE. You may take these 3x a day until the symptoms relieve. BUT If symptoms persist, consult your doctor. #otc #medications #cough #ubo #learnontiktok #fypシ ",25-03-2023
7282337316109208576,"Idk why everyone is getting cough & colds but pls get well, friends! Still recovering from mine 🫣 #coughandcolds #coughmedicine #coldsmedicine #sipon #ubo #medicineguide #medicine #vicks #lagundi #kamilosan #fyp #fypシ #katsmedicineguide ",24-09-2023
7260108289550076928,Endrick 🪄| song: Vai novinha #endrick #brazil #dance #ubo ,26-07-2023
7224006028784864256,Ang mag-kuya 🤗 #showtime #argus #lucas #ubo #fyp,20-04-2023
6969149017322179584,Problemang #Ubo sa mga bata ngayong tag-ulan. #Fyp #foryoupage #tiktokpediadoctor #pinoyMD #Doctor,02-06-2021
7212452170560572416,Pedia Doc Mike #fyp #fypシ #fypage #fypシ゚viral #pedia #cough #ubo #bata #mom #mommy #pinoymom #dad #daddy #pinoydad #baby #child ,20-03-2023
7059219711636130816,#ubo #copylinkkkkkkkkkkk,31-01-2022
7185573251538586624,Normal ba magkaroong ng UBOT SIPON at LAGNAT ng SABAY ang 2 MONTHS OLD and BELOW na baby? #ubo #sipon #newborn #lagnat #fever ,06-01-2023
7043646924213210112,"season bulking 90,2 KG on progress 💪#ternate #frisqigym #ubo"" #fyp",20-12-2021
7244399370697706496,#docatoiearboleda #healthtips #kalusugan #ubo #sipon #fever ,14-06-2023
7197363699697355776,Membalas @zenalwihasibuan nalevel mu iba bg#fyptapselmandailing #tapselmandailing #ubo #lisadaulay ,07-02-2023
7107150014786440192,May problema ang anak niyo? Make sure na laging may health kit sa bahay para lagi silang protektado #MomScout #CeelinPlus #BiogesicForKids #PambatangNeozep #SolmuxForKids #LearnOnTiktok #TikTokSkwela #EduWOW #EduCampPH #HealthTokPH #Ubo #Sipon #FYP,09-06-2022
7202006441366998016,PORTABLE NEBULIZER #nebulizer #portablenebulizerforchildren #meshnebulizer #forbaby #forkids😋 #foradult #ashma #ubo #hika #nahihirapanhuminga #tiktokspotted #9hashtags #foryoupage #foryou #fypシ #affiliatemarketing #affiliatemarketingforbeginners #clickyellowbagtoorder ,19-02-2023
7070357984039226368,#namamayat na ksi ako haysss😔😔😔,02-03-2022
7007210998398553088,"@CRIZZSAREN🇵🇭 #NAMAMAYAT ,",13-09-2021
6811500278731246592,#namamayat na tlga ako #lockdownfeels,03-04-2020
7120493603952151552,I need little help to buy food of my loving dog #LUCHOU he was half labradorXjap.spitch..i hadidnt had work now .i am sick..#Namamayat n po kc xa.,15-07-2022
6983313941132741632,"#namamayat na ng kunti,,",10-07-2021
7263596407465053184,#cat #namamayat #catlover #catlife #felixthecat #fyp ,04-08-2023
7279240289108102144,"#bigla ngwArm-up halatang ngkaskit matamlay pAh😆,,ang laki ng damit kO tignan #nAmamayAt dahil xah stress🤣🤣",16-09-2023
7123201087577918464,Unang Arangkada😊👌#namamayat,22-07-2022
6840700543644568576,"#namamayat kana crush, ako nga alaga sau pra tumaba ka naman😉🤪🤣#lgbtq🌈 #fyp",21-06-2020
7273256657042312192,#namamayat na ako kakapuyat sa maling tao😂😂 #Prince kakashi👑👑,30-08-2023
7151340678625168384,##namamayat nadaw ako Di daw ako inalaagan hahaa,06-10-2022
7052868276354845696,#namamayat ka na talaga😅 #patabanaulit😅,14-01-2022
7098663063963880448,#gutom #namamayat,17-05-2022
7202203938291076096,#namamayat ang person...,20-02-2023
7075397677487262720,#namamayat,15-03-2022
7178370124699765760,#namamayat na ako kakasayaw🤣😂🤣,18-12-2022
7159039782176197632,#kggising ko lng #namamayat Ako kaiisip sau 😔😔,27-10-2022
7039744877906775040,#namamayat ako dahil sa sakit ng ngipin ko mula nung navaccine ako ng 2nd dose#dakkivanztiktokcebuphils♥️🌹🇵🇭,09-12-2021
7023396843887348736,nakakput**gina #DANCE #namamayat #maymay,26-10-2021
7301599863928523776,#namamayat #success #tiktokpa🇸🇦🇸🇦,15-11-2023
7197653940538739712,#namamayat na Ang ferson😔,08-02-2023
7062683674604473344,"#namamayat ata mukha mo ghorl, #stress ka ata 😂 #transitionist yarn #ad #foryou #fyp",09-02-2022
7271096192103173120,Eat na tayo pls Mom 🥺🥺😎 #yoggi  #namamayat  #kain  #furmom ,25-08-2023
7280815379180538880,#fypシ #fyp #trendl #namamayat ,20-09-2023
7264877474981497856,NAMAMAYAT NA #namamayat #hungry #fypシ ,08-08-2023
7282683853322374144,#kapoy mo ah😅 #namamayat na ata ako😫need na ulit kumain Ng madame😅,25-09-2023
7162604382276684800,#LearnItOnTikTok #namamayat na ako#dahil#gym 😁,05-11-2022
7020023184921463808,#thanks #pumapayat na kunti nalang,17-10-2021
7088885659846462464,#pumapayat na ❤️ 😁,21-04-2022
7146737167514012672,#pumapayat na self🤣🤣🤣#TFFG💙 #TEAMSOLID💙💙💙 ,24-09-2022
7087619100561738752,#fyp #pumapayat#hirapmakatulog😔#goodvibes #happy #foryourpage,17-04-2022
7014748396955110400,#ajman_dxb #pumapayat n yarn,03-10-2021
7144688493493734400,#ilove this music🥰🥰🥰 #pumapayat nako kasasayaw♥️♥️♥️,18-09-2022
7087615262819683328,#fyp#hirap nanaman makatulog#pumapayat nanaman😅#goodvibes  @Nathalia Luisa 🇵🇭🇸🇬 😊,17-04-2022
7283393967100627968,#Pumapayat n nman💪💪🇲🇾🇲🇾 #buhay ofw,27-09-2023
7241151972307454976,#pumapayat nana man c ate niyo jenny😂,05-06-2023
6857169643304406016,#pumapayat na ako🤗🤗🤗#20 💖💖💖kita#fallow4fallow #fallow_back din kata#arattttnaaa😅 #newtrend,04-08-2020
6986131860053134336,#pumapayat  na ako#hfsi🇸🇬🔥sg #friendship #sundayoff #bestie,18-07-2021
7157124526071892992,#pumapayat na yata ako #fypシ ,22-10-2022
7099631868575796224,#pumapayat na ata ako ha hehehe 😅😀😁 nasobrahan na ata sa diet #FYP #proudcityoflove #proudilonggo,20-05-2022
7010931792484011008,#pumapayat na ako sa kakasayaw!!! 😄 tama na #please !!! 🤭🤗😅 #pangasinensimommy❣,23-09-2021
7189265357570411520,#diet #hindi  #pumapayat #fyspotted #visdaktiktoker #christine #awesomeisforeveryone ,16-01-2023
7139324287239883776,Good morning mga lods😊#Pumapayat na ako🥴🙈#✌️@jennsebastian12 #foryoupage #foryou #ilocanolangsakalam ,04-09-2022
7302556279254387712,#pumapayat na yata😂😂😂#mlbbcreatorcamp #mlbbcapcuttemplate #fypシ゚viral #NHM_Broke #singlemom_maria12 #donefullvedeoview #foryourpage ,17-11-2023
7071404302119619584,#copylink3x❤️ #youpage_tiktok #pumapayat kana girl #biofitea🍵🍵,05-03-2022
7249281241093131264,#fypspotted💞💖💝💕💕#pumapayat na namn ako🥺💃❤,27-06-2023
7247684968246201344,#pumapayat ang person,23-06-2023
7004669394915724288,maliit na si tummy😂😂#pumapayat ka girl,06-09-2021
7009943066882690048,subrang cute ng sayaw 😊😊#pumapayat ayy joke,20-09-2021
6943831269948083200,💚🤪#yourmydelma #foryouallmyl💚ves #tiktokuae🇦🇪🇦🇪 #goodbivesonly #morningallmyloves #pumapayat #pumapayatnaako #dubai🇦🇪 🤪💚@gorgeouslim88,26-03-2021
6865532799705828352,#pumapayat daw ako guys hnd naman lalo ngako tumaba ehh😊😊😊,27-08-2020
7250835247502281728,Happy Canada Day!  #trimshake #weightloss #weightlossjourney #tegreen #bodyfit #pumapayat #pampapayat #glowing #lumispa ,01-07-2023
7050038190542949376,#fyp #lagnat #fever #amazing #ayawkona #withthetasteofyourlips,06-01-2022
7003587800037592064,Bawal maligo kapag nilalagnat? Totoo? #LearnOnTikTok #HealthTokPH #EducampPH #EduTokPH #TikTokSkwela #edusgottalent2021 #FYP #Lagnat #Maligo #Doctor,03-09-2021
7134396161904937984,Gusto ko pang lumaban💪😭 gusto ko pang mAbuhay para sa mga kapatid Kong maliit pa 😭😭😭 . #ulcerattack😭😭 #lagnat #sakitngtyan #Gutom #fyp,21-08-2022
6798116913479289856,भावाच झाल आज ओम भटृ स्वाहा... #full #enjoy #lagnat #bro @atmaram.s.k,27-02-2020
7133199549102967808,Memes🗿#lagnat #codm #foryou #fypシ゚viral #codmmemes #itachidump,18-08-2022
7283487868859829248,"Kung may sakit ang anak mo, huwag na huwag mo gawin ang mga bagay na ito #modernparentingmommycommunity #mommypehpot #parenting #mommylife #mommytiktoker #mommytiktokph #mommyhacks #lagnat ano gagawin kapag may sakit si baby",27-09-2023
7158709369159322624,#lagnat #codm #foryou #fypシ゚viral #rilorfek #wallybayolab0ld #ambatukam ,26-10-2022
7165295689180679168,😐😐#lagnat #codm #foryou #fypシ゚viral #rilorfek #wallybayolab0ld #ambatukam ,13-11-2022
7130577975245933568,Pano nga ba i-compute ang #Paracetamol na ibibigay natin sa ating mga anak gamit ang #BiogesicForKids #Unilab #MasarapMagpagaling #pinoyMD #TiktokPediaDoctor #Fever #Lagnat #COVID19,11-08-2022
7163985028848864256,enhypen dance cover with mga nararamdaman ng aking puso:'( #fever #lagnat #angsakit #ouch #kpop #fy @enhypen ,09-11-2022
7146371442349706240,#lagnat #foryou #fypシ゚viral #wallybayolab0ld #rilorfek,23-09-2022
7205830282581249024,"Replying to @Geralden Obispo “Buntis kapa naman,Salamat Mahal ko” kung pwede lang akuhin yung sakit gagawin ko wag lang sila ang magkasakit @BossJapz 🥹. Gan’to ako sa mag-ama ko lalo na kay Atarah, pag may mga sakit sila hindi ako mapakali 🥹. #fypシ゚viral #mrsjapzfamily #mrsjapz #foryou #lagnat #bossjapz #family #mrsjapzandatarah ",02-03-2023
6989050268721712128,i'm so hot in the last pic *literally* #fever #lagnat #repost #enhypen #engene #merch,26-07-2021
7185573251538586624,Normal ba magkaroong ng UBOT SIPON at LAGNAT ng SABAY ang 2 MONTHS OLD and BELOW na baby? #ubo #sipon #newborn #lagnat #fever ,06-01-2023
7144972108609752064,#lagnat #codm #codmmemes #foryou #fypシ゚viral #rilorfek #ambatukam,19-09-2022
6769048382058122240,subukan na ang hack na ito #fyp #lagnat,11-12-2019
7120767312227011584,Lord help😭 #glutalipo #lagnat #fypシ #tiktok,16-07-2022
7135732563368266752,#kindergarten #lagnat #bundok,25-08-2022
7142001283812051968,SND boys check✔️#lagnat #codm #foryou #fypシ゚viral #codmmemes #ambatukam,11-09-2022
7251147028611255296,"‼️ Akala ko noon dapat may “yelo” or malamig. Buti nalaman ko itong Tepid Sponge Bath Technique. Big help sa may mga anak na maliliit at babies, nakaka worry pa naman kapag sila ang may fever. #fyp #momtip #tepidspongebath #momhacks #tipidmommytips #motherhood #buhaynanay #lagnat ",02-07-2023
7135609280090213376,I miss ur old content😢 @geistplayscodm #lagnat #codm #fypシ゚viral #foryou #codmmemes #ambatukam,25-08-2022
7303754660681206784,#Sinat #ម៉ាយូឡុង #កំប្លែង #🤣🤣🤣  #ក្រុមកំប្លែងពូណុយ ,21-11-2023
7284651660297784320,#cambodiagottalent  #Sinat Week 5 ,30-09-2023
7285771554233928704,#thewallsongcambodia  #Sinat ,03-10-2023
7285040867474164736,#therappercambodia #Sinat ,01-10-2023
7303436232401439744,#Sinat #ម៉ាយូឡុង  #thewallsongcambodia ,20-11-2023
7303743889486269440,#Sinat #ម៉ាយូឡុង #🤣🤣🤣 #កំប្លែង  #ក្រុមកំប្លែងពូណុយ😂😂 ,21-11-2023
7284656585069186048,#cambodiagottalent  #Sinat Week 5 ,30-09-2023
7303738741238041600,#Sinat #ម៉ាយូឡុង #🤣🤣🤣 #កំប្លែង  #ក្រុមកំប្លែងពូណុយ😂😂 ,21-11-2023
7284644633634802688,#cambodiagottalent  #Sinat Week 5 ,30-09-2023
7303730308040379392,#Sinat #ម៉ាយូឡុង  #thewallsongcambodia ,21-11-2023
7285893824445008896,#thewallsongcambodia #Sinat ,04-10-2023
7302437999038434304,#Sinat #ម៉ាយូឡុង  #ធឿនធារ៉ា #គុនខ្មែរ🇰🇭❤️️ ,17-11-2023
7284660133869669376,#cambodiagottalent  #Sinat Week 5 ,30-09-2023
7292173109015153664,#ម៉ាយូឡុង #Sinat  #គុនខ្មែរ🇰🇭❤️️ #ធឿនធារ៉ា #kunkhmer ,20-10-2023
7284083885565103104,#cambodia🇰🇭 #Sinat #ចម្រៀងខ្មែរ ,29-09-2023
7303439299700149248,#Sinat #ម៉ាយូឡុង  #thewallsongcambodia ,20-11-2023
7286794557084142592,#Sinat #ពត៍មានថ្មីៗ ,06-10-2023
7303450188079778816,#Sinat #ម៉ាយូឡុង  #🤣🤣🤣 ,20-11-2023
7285046245834476544,#therappercambodia  #Sinat ,01-10-2023
7304499459847752704,#ម៉ាយូឡុង #Sinat  @Khemarak Sereymun ,23-11-2023
7284640896979618816,#cambodiagottalent  Week 5 #Sinat ,30-09-2023
7304076734297689088,#Sinat #ម៉ាយូឡុង  #ក្រុមកំប្លែងពូណុយ😂😂 ,22-11-2023
7306710622228515840,#Sinat #ម៉ាយូឡុង  #កំប្លែង ,29-11-2023
7306340340628261888,#Sinat #ម៉ាយូឡុង  #ក្រុមកំប្លែងពូណុយ😂😂 ,28-11-2023
7290462952832945152,@Preap Sovath  #Sinat បទ: I Know you want me | Preap Sovath,16-10-2023
7302725308577238016,#ម៉ាយូឡុង #Sinat  #🤣🤣🤣 ,18-11-2023
7304249762314750976,#Sinat #ម៉ាយូឡុង  #ក្រុមកំប្លែងពូណុយ😂😂 ,22-11-2023
7284649474012597248,#cambodiagottalent  #Sinat Week 5 ,30-09-2023
7306653336982293504,#Sinat #ម៉ាយូឡុង  #ពត៍មានថ្មីៗ #ពេជ្ររដ្ឋា ,28-11-2023
7306820826454707200,#Sinat #ម៉ាយូឡុង  #ក្រុមកំប្លែងពូណុយ😂😂 ,29-11-2023
7168638629613407232,Kulam #selos #hinala #panghihina #sakit ,22-11-2022
6979995541128236032,nakakalungkot talaga ang pagiging sad :( #Pain #sadboi #Panghihina #fyp,01-07-2021
7142097320270695424,#nanghihina na talaga ako#foryou #foryoupage #FYP #page #fakebody#🥰❤️🥰 #FYP #page #fyppppppppppppppppppp #page #🥰❤️🥰,11-09-2022
6992128159168613376,#tiktokph #Nanghihina Ung Gusion Yung tipong Ang dami mong Kill pero Silver Lng binigay ni Moonton sayu🤣Pa Copylink kung Relate ka🤣🤣,03-08-2021
7121256108013947904,#fypシ #nanghihina na ako kaka suka #see you samar😊,17-07-2022
6817897648687795200,#almost 2weeks na wlang alak   #nanghihina na ko.,20-04-2020
6984926273374030848,Ganto pla kasakit ang side effect ng 2nd dose ng Pfizer.. #fever #cough #sipon #nanghihina #pagod #fyyyyyyyyyyypppppppp,14-07-2021
7307281383129369600,good evening dadaan lang yung na Shadow ban ;( #foryou #foryou #foryoupage #fypシ #fyp #fypnayan #tiktok #tiktokbakanamanfypmoko #fypnato #flop #spamlike_autoblock🕊 #nanghihina ,30-11-2023
7000185640000261120,#nanghihina din ako Hindi molang alam.,25-08-2021
7299105301339343872,hoping era🥰😍😍🤟🏻🤟🏻🤟🏻 #nicsueee #fy #gacha #nanghihina #hello #part3? ( INLOVE ERA? ),08-11-2023
7266416615443483648,#CapCut #thoughts #ashthought #katabi #nanghihina ,12-08-2023
7282244519058361344,Zipper Mo Yann parang Awa Muna #Nanghihina Ako sa Dalawang Tohh ✨✨🔥🔥🔥✨#JOKEN #JOSH #KEN #sb19 #sb19official #kzxperience ,24-09-2023
7241910793837546496,#nanghihina #kausapinmoko,07-06-2023
7002088710208506880,#nanghihina parin guys ang ktwan ko.. 😭😭😭,30-08-2021
7276737791944444928,#please guys sna mtulungan nio po ako 😭🙏#FYPSPOTTED #kuwait🇰🇼🇵🇭philippines #kadhamaslife #fypシ #nanghihina na po ako😭😭🙏,09-09-2023
6958426148376218624,#😔😔😰 #fypシ #nanghihina ako sa nangyayari😥bat ba kc nabanggit kopa😣😰😰#,04-05-2021
7075667640152296448,#sadpost#fyyyyyyyyyyyyyyyyyyyyyyyyyyyp#okay lang ako😊#nanghihina karin bah,16-03-2022
6846316415482366976,#tiktokphils #foryoupage #nanghihina na nga ako😂😂😂,06-07-2020
6994691769409539072,#foryourpage @lutcholutch0 #nanghihina aq tulong😣😣😣😪😂😂,10-08-2021
7066486743318547456,####nanghihina na laban pa!💔,19-02-2022
7065908980249299968,#nanghihina ang loob!?👊👊👊👊,18-02-2022
7296396081750035456,November2023 #malungkot #nanghihina #totoo ,01-11-2023
7113512191055252480,Wag nyo nalang pansinn Yung background ko😅#Nanghihina#Sadgirl#justchill#fyp,26-06-2022
7019605006844251136,#duet with @chad_penkian #himsog#lawasnon#lami#nanghihina ko sayo.#pa kiss nga😘😘😘#loveyou #cl,16-10-2021
6988913625121475584,#walangenergysiategirl #😜😜😜😜😜😜😜😜😜😜😜😜😜😜😜 #pagudyarn #Nanghihina  #🤣🤣🤣🤣🤣🤣🤣🤣,25-07-2021
6950122635212655616,"#fyp #fypシ #nanghihina at mabilis mapagod? eto na solusyon nyo mga paps & sis #firstvitaplus #be a member,earn money & get healthy! #dm for more info!",12-04-2021
6894154253376457728,#nanghihina sumasayaw parin🤭,12-11-2020
6983021874515037184,Porket SINGLE MOM ako huhusgahan at paulit ulit niyo akong lolokohin. IRESPETO NIYO NAMAN AKO. DESERVE KO BA TO? 😭#pagodnapagod na ako. ubos na ako.,09-07-2021
