tweet_id,user_id,username,post,date_created,lat1,long1,lat2,long2,lang
1756870196919443711,1209533956489502720,sad_babiee,RT @hoonpenguu: everyone can literally say that pink haired sunoo is sunghoon's weakness during those era 😆✋🏻,2024-02-12T02:37:50.000Z,,,,,en
1756870196747452635,1510156190612828161,meanmastermania,RT @worshipxglo: ✨NEW✨ My pretty boobs love to be worshipped by weak boys. They are your true weakness and your cock’s number one desire.…,2024-02-12T02:37:50.000Z,,,,,en
1756870169144459760,1624256208369782785,AmanInsan2023,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:37:44.000Z,,,,,en
1756870145572839888,101825287,dc_us,@MZorg979 @shawarmarxism @Ecosozialismus Deplatforming people is weakness.,2024-02-12T02:37:38.000Z,,,,,en
1756870144993763770,1695237704571617280,gojidori,@koipyuu gojos weakness,2024-02-12T02:37:38.000Z,,,,,lt
1756870108885180433,1638853044698791941,komaldutt77,RT @komaldutt77: By doing drugs our body get weakness and the volunteers of dera Sacha Sauda start safe intiative in which they provide foo…,2024-02-12T02:37:29.000Z,,,,,en
1756870097119899809,1283308379394334720,GitaInsan9,RT @Jasveer49602611: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those…,2024-02-12T02:37:26.000Z,,,,,en
1756870094561399284,1751996034606354432,dididng322401,You are the reason why I became stronger.But still，you are my weakness. #CookingCrushSeriesEP11,2024-02-12T02:37:26.000Z,,,,,en
1756870089918521620,1638853044698791941,komaldutt77,"By doing drugs our body get weakness and the volunteers of dera Sacha Sauda start safe intiative in which they provide food, nutrition diet to the drug addiction. #NutritionForRecovery #MondayMotivation https://t.co/uUNnqWVNXB",2024-02-12T02:37:25.000Z,,,,,en
1756870051485863997,1536124470276112384,Babegir83934931,1. Jareed won’t show his weakness infront of people 2.He has already plan what he has for her when she try to move mad 3. He will serve her sweet and smooth operations she will never believe in her eyes . . JAREED THE CONTENT #ReedEffect #JareedBBMzansi #BBMzansi https://t.co/7KvhBksuPU,2024-02-12T02:37:15.000Z,,,,,en
1756870027024769415,1283308379394334720,GitaInsan9,RT @MeenaRajoria: A person quitting drug addiction starts feeling physical weakness.Saint MSG Insan has started the SAFE initiative. After…,2024-02-12T02:37:10.000Z,,,,,en
1756870020389564749,1303927910995238912,sukhpal73991411,RT @SohayKaram: A person quitting drug addiction starts feeling physical weakness.Saint MSG Insan has started the SAFE initiative. After th…,2024-02-12T02:37:08.000Z,,,,,en
1756870017172295977,1721898274117079040,PariynkaI93826,RT @Jasveer49602611: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those…,2024-02-12T02:37:07.000Z,,,,,en
1756870017071599915,1624256208369782785,AmanInsan2023,RT @SohayKaram: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:37:07.000Z,,,,,en
1756870014097875334,1634540742977933317,sakshii50060654,RT @Jasveer49602611: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those…,2024-02-12T02:37:07.000Z,,,,,en
1756870012898533411,1177169966224805889,GURJEETSAINI99,"RT @GURJEETSAINI99: Saint MSG Insan started the Safe Campaign for those who have given up drug addiction, under which they are provided wit…",2024-02-12T02:37:06.000Z,,,,,en
1756869990798553440,1355595697341526016,jenovlg,RT @JAEHEEsUrwish: My weakness... Jaehee's dimple ( ˘͈ ᵕ ˘͈♡) #JAEHEE #재희 #ジェヒ #NCTWISH https://t.co/7zryQyudaY,2024-02-12T02:37:01.000Z,,,,,en
1756869986625191966,1721898274117079040,PariynkaI93826,RT @MeenaRajoria: A person quitting drug addiction starts feeling physical weakness.Saint MSG Insan has started the SAFE initiative. After…,2024-02-12T02:37:00.000Z,,,,,en
1756869951019999710,938646945123274752,Im_Baljit777,RT @SohayKaram: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:36:52.000Z,,,,,en
1756869911563862362,1726986158893068288,Stevie13660001,@buhdaddy @JanieChuckles @cptmbf @maqart55 @kpopnquarantine @misfitparade03 @Granuailynn @penelopedidit2 @queen_titiana @Minx171717 @DoomScroling @GigiInMI @Dumfukdetector @AliceKing69 @lulubadger @northwest8969 @risaruart @AmsRedII @ProTruth4Life @alijmcc @Erections24x7 @PeonyPrincess27 @ask_aubry Not a threat. A warning. You came back to the battlefield because your zoophile friends have suffered heavy losses on the battlefield? This lone soldier has slain many on the battlefield tonight &amp; exploited your sides weakness. Depraved degeneracy.,2024-02-12T02:36:42.000Z,,,,,en
1756869909420867815,2888263770,SahijWatson,RT @birbalt_insan: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those w…,2024-02-12T02:36:42.000Z,,,,,en
1756869894296264780,92144429,TheSportzDoctor,"@BayAreaTeevo91 Hoping Kyle has seen a weakness in that run defence, because I'm not wanting three runs of no gain forcing another point",2024-02-12T02:36:38.000Z,,,,,en
1756869887459574142,938646945123274752,Im_Baljit777,RT @SohayKaram: A person quitting drug addiction starts feeling physical weakness.Saint MSG Insan has started the SAFE initiative. After th…,2024-02-12T02:36:36.000Z,,,,,en
1756869862767608116,1550371217336582144,Sukhvir_kaur77,RT @Jasveer49602611: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those…,2024-02-12T02:36:31.000Z,,,,,en
1756869862331457917,1670843408271699968,insanmnprt,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:36:30.000Z,,,,,en
1756869857306366377,1280443690532495361,Pradeep07584129,RT @MeenaRajoria: A person quitting drug addiction starts feeling physical weakness.Saint MSG Insan has started the SAFE initiative. After…,2024-02-12T02:36:29.000Z,,,,,en
1756869852307062909,1303927910995238912,sukhpal73991411,RT @SohayKaram: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:36:28.000Z,,,,,en
1756869833982165024,938646945123274752,Im_Baljit777,"RT @Roohani_soul: After the depth campaign, the largest number of people who quit drug addiction were youth. To prevent weakness and cravin…",2024-02-12T02:36:24.000Z,,,,,en
1756869802982080988,1327519303919255552,prinsjenojaehee,RT @JAEHEEsUrwish: My weakness... Jaehee's dimple ( ˘͈ ᵕ ˘͈♡) #JAEHEE #재희 #ジェヒ #NCTWISH https://t.co/7zryQyudaY,2024-02-12T02:36:16.000Z,,,,,en
1756869785353359515,795026842759532544,nativespecies,RT @blixberrie: @NathanJRobinson Israel were literally shooting at the hostages when they were taken into Gaza. They have killed scores o…,2024-02-12T02:36:12.000Z,,,,,en
1756869769150517558,1477320562846441480,soarin_eagle_,@JoJoFromJerz You stand with weakness.,2024-02-12T02:36:08.000Z,,,,,en
1756869765602419108,379034830,Nisaacityx,RT @JAEHEEsUrwish: My weakness... Jaehee's dimple ( ˘͈ ᵕ ˘͈♡) #JAEHEE #재희 #ジェヒ #NCTWISH https://t.co/7zryQyudaY,2024-02-12T02:36:07.000Z,,,,,en
1756869760657281230,1605954876466294786,nav02411805,RT @SohayKaram: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:36:06.000Z,,,,,en
1756869748879397369,1251481028956426240,AaronMuscleJock,@GyroReal53492 My weakness ❤️,2024-02-12T02:36:03.000Z,,,,,en
1756869746853617767,755886912548765696,thaj28,"@DTasneeem @AkoyeMedia Have to be able to contain the run, Dallas’ biggest weakness. Both teams are much beefier in their front 7",2024-02-12T02:36:03.000Z,,,,,en
1756869731162947616,1683152441561468928,diakositimtam,RT @hoonpenguu: everyone can literally say that pink haired sunoo is sunghoon's weakness during those era 😆✋🏻,2024-02-12T02:35:59.000Z,,,,,en
1756869714523885829,1194768950040678400,Dragao110,@Shooo2Shooo2 @bgirl3_0 @shoffmanAB People want to be in the public eye but don’t want to answer or hear the tough questions. Sign of weakness.,2024-02-12T02:35:55.000Z,,,,,en
1756869708656304633,1010399989,BusterCastro7,@GuntherEagleman @GuntherEagleman is the reason people are so sensitive. He exudes weakness and a bitch mentality. He’s softer than a marshmallow and have great conservatives a bad name.,2024-02-12T02:35:54.000Z,,,,,en
1756869697264660582,824613245101240320,bosky_bhutani,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:35:51.000Z,,,,,en
1756869695582454190,1290535274540412928,JamesRandom10,RT @spoilgoddessk: Are tights your weakness? https://t.co/ocYW43cd0j,2024-02-12T02:35:51.000Z,,,,,en
1756869692969394304,1623480672986845184,Educator1028,RT @ZennGordon: @tedcruz Levels of weakness that really shouldn't be possible. https://t.co/l5SZVriHfN,2024-02-12T02:35:50.000Z,,,,,en
1756869684916613347,1677295769588727814,Aggarwal7771,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:35:48.000Z,,,,,en
1756869684807548992,1313942378948952065,KalleckCher,"RT @gtconway3d: .@tedcruz, May 3, 2016 (5/8): “Donald is a bully. ... Bullies don't come from strength. Bullies come from weakness. Bullie…",2024-02-12T02:35:48.000Z,,,,,en
1756869683696079191,2991889803,SohayKaram,Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who are quitting drug addiction so that the weakness that comes in the body after quitting drug addiction can be removed #NutritionForRecovery #MondayMotivation https://t.co/eaEq1cpL3g,2024-02-12T02:35:48.000Z,,,,,en
1756869678323179910,1696766084685221888,MistressHoneyH,RT @OhGoddessBella: POV: you've discovered your new weakness that melts your mind and alters your chemistry. Worship these fat juicy t!ts y…,2024-02-12T02:35:47.000Z,,,,,en
1756869644399620499,1168351732419551232,TejpalNayak20,RT @Yogitachopra7: Drug addiction cause many problems &amp;one who quit addiction needs nutrient diet to overcome the weakness for that Saint M…,2024-02-12T02:35:38.000Z,,,,,en
1756869622471766124,1753448452607049728,Beautyprinjal,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:35:33.000Z,,,,,en
1756869621024735545,567767268,yindan3418,RT @RealmofWisdom_: @wiseconnector My advice is to keep these things private: Your goals and plans Your private life Your weakness Your fa…,2024-02-12T02:35:33.000Z,,,,,en
1756869610811412833,1542218964218118144,Soham21395484,@Brobdingnagiann I get that the first quarter and even the first half.. but the 49ers weakness has been their zone coverage.. the best drive first half was the end slinging it. And now slinging it is giving us drives,2024-02-12T02:35:30.000Z,,,,,en
1756869607431016737,2855678695,pratapinsa,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:35:30.000Z,,,,,en
1756869603647516820,1567989560818241536,DendroPotatos,RT @curehibiki01: Chibi versions of the Cures will always be a huge weakness of mine 🩷💜💙💚 #precure #precure20th https://t.co/fq6E3lFMpq,2024-02-12T02:35:29.000Z,,,,,en
1756869531325378916,1550371217336582144,Sukhvir_kaur77,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:35:11.000Z,,,,,en
1756869524379336738,173321073,KahLeelaBadAzz,The lemon golden Oreo thins are my weakness,2024-02-12T02:35:10.000Z,,,,,en
1756869504829911322,2857094282,ddoodd4131,"Pickle, a our strength, weakness, motivation. ▬نمشؾ▬ ◗H20◖ ▬ٺون▬ ◗888N◖",2024-02-12T02:35:05.000Z,,,,,en
1756869488358936588,1174876190517207042,neeru_tinna,"RT @TanuSai30538626: #NutritionForRecovery #MondayMotivation Under the SAFE campaign start by Saint MSG Insan,the followers of Dera Sacha…",2024-02-12T02:35:01.000Z,,,,,en
1756869470344335625,1714480780708388864,JiyaArora_777,RT @Arnav81975635: #NutritionForRecovery #MondayMotivation For those who have become useless under the influence of alcohol. SAFE Campai…,2024-02-12T02:34:57.000Z,,,,,en
1756869446738772028,1413772598052151298,IshwarS19270909,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:34:51.000Z,,,,,en
1756869431039230244,1751085441447759872,kulwant_ka90034,RT @Jasveer49602611: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those…,2024-02-12T02:34:48.000Z,,,,,en
1756869426992083215,1666996811473780736,Esha_3383,RT @MeenaRajoria: A person quitting drug addiction starts feeling physical weakness.Saint MSG Insan has started the SAFE initiative. After…,2024-02-12T02:34:47.000Z,,,,,en
1756869408188731880,1721898274117079040,PariynkaI93826,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:34:42.000Z,,,,,en
1756869404686451139,1473680112038170631,Sutton34675701,RT @SarahAshtonLV: 🚨🚨🚨🚨🚨 More russian cowardice and kremlin weakness exposed! Victory is Ukraine. https://t.co/sBJ5oR6tEs,2024-02-12T02:34:41.000Z,,,,,en
1756869385644306940,352139941,Bxtch_Im_Grimii,"RT @ShilohReads: Taurus placements be in their own world until bullshit gets brought to their doorstep. Imo, it’s because yall are too ni…",2024-02-12T02:34:37.000Z,,,,,en
1756869383950061643,1413772598052151298,IshwarS19270909,RT @Yogitachopra7: Drug addiction cause many problems &amp;one who quit addiction needs nutrient diet to overcome the weakness for that Saint M…,2024-02-12T02:34:36.000Z,,,,,en
1756869354304491919,4624976187,krillyboy,"@grank7_0 not to mention that we glorify the ""pity"" of Christ on the cross. it is CENTRAL to our faith. through His weakness He gives us strength",2024-02-12T02:34:29.000Z,,,,,en
1756869353260146982,1635452971080114176,Rajwind75763389,RT @Yogitachopra7: Drug addiction cause many problems &amp;one who quit addiction needs nutrient diet to overcome the weakness for that Saint M…,2024-02-12T02:34:29.000Z,,,,,en
1756869319730909249,343408082,trianglendrusi,RT @curehibiki01: Chibi versions of the Cures will always be a huge weakness of mine 🩷💜💙💚 #precure #precure20th https://t.co/fq6E3lFMpq,2024-02-12T02:34:21.000Z,,,,,en
1756869266127634630,1293452501044387840,KhalidW24675290,"RT @Pharma_Connect: 🔹Chronic disease, alcohol use disorder, gastrointestinal loss, renal loss, and other conditions can be attributed to hy…",2024-02-12T02:34:08.000Z,,,,,en
1756869253255631020,1453604297254440967,jjjxcart,RT @ethanIIee: -- ✦ anne’s mails 💌🕊 grey haired jay🧎🏻‍♀️🧎🏻‍♀️🖤🖤 MY WEAKNESS yay yay finally arrived home ld sw r2 dan slogan cakep ini💥 MY…,2024-02-12T02:34:05.000Z,,,,,en
1756869246351470849,1635452971080114176,Rajwind75763389,RT @InsanNeeru2: Saint MSG Insan to get relief from drug addiction He is making every possible effort to start the SAFE campaign those who…,2024-02-12T02:34:04.000Z,,,,,en
1756869239623864737,1455243590372925440,K53871235,"@bennyjohnson Really, Joe? You’re gonna whine about your ice cream? Wanna know what irks the rest of us? 13 military killed/your blunder. War in Ukraine/half million killed bc of your weakness. War in Israel 30k killed bc of your appeasement of Iran. Open borders destroying our great nation.",2024-02-12T02:34:02.000Z,,,,,en
1756869233940787545,1474358832600023041,anita_dudeja,RT @Yogitachopra7: Drug addiction cause many problems &amp;one who quit addiction needs nutrient diet to overcome the weakness for that Saint M…,2024-02-12T02:34:01.000Z,,,,,en
1756869223568015468,3002678413,harryd68959,"RT @DennisPCrawford: Pete Ricketts and Deb Fischer voted against aid to Ukraine, Israel and Taiwan. They have voted for a Russian victory i…",2024-02-12T02:33:58.000Z,,,,,en
1756869222628552910,163141485,ursolost,@kayacobain kaya THE COMBO OVERSIZED SLEEVELESS DENIM JACKET + MULLET IS MY WEAKNESS,2024-02-12T02:33:58.000Z,,,,,en
1756869216051855647,1740629255153647616,SaveIt4Layter,"RT @FrSissyLauryn: I'm not kidding when I said that I can make you worship big fat black cocks I'm your favorite weakness, Let me in, let…",2024-02-12T02:33:56.000Z,,,,,en
1756870369376436446,1728306370498228224,panchant_,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:38:31.000Z,,,,,es
1756870367614799972,1586445895847055360,SuahStrawberry,RT @lun0kcals: como baixar anorexia atualizada 2024 luckypatcher hack de ficar sem fome sem vírus grátis mediafire,2024-02-12T02:38:31.000Z,,,,,pt
1756870362157957301,1752925004319092736,Minlovsyou,I remember when edtwt was talking abt anorexia vagina and there was just thinspo porn everywhere💀 https://t.co/SR1x3WATE3,2024-02-12T02:38:30.000Z,,,,,en
1756870325026042042,1460434552485076992,gordofresita,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:38:21.000Z,,,,,es
1756870313575358788,1477331552128360452,haabbiiew,marzo real anorexia,2024-02-12T02:38:18.000Z,,,,,es
1756870307900482013,1212400205942775808,thinykcals,"RT @emmaxsp: pq a galera daqui invalida tanto outros transtornos? nem todo mundo quer ser bonespo ou deadspo ,nem td mundo tem anorexia ,ex…",2024-02-12T02:38:17.000Z,,,,,pt
1756870284320096408,1722638691179302912,hwhyju_,mañana si comienza la verdadera anorexia 🙈,2024-02-12T02:38:11.000Z,,,,,es
1756870283657466281,1382233286500438017,cinnamongirl11l,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:38:11.000Z,,,,,es
1756870256297930848,1477331552128360452,haabbiiew,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:38:04.000Z,,,,,es
1756870107748270178,98329509,sweetbarb13,"RT @annorexis: best friEND girlfriEND boyfriEND ANOREXIA only anorexia has no END, let's starve",2024-02-12T02:37:29.000Z,,,,,en
1756869828701557120,1440495044805361673,MaryannRose35,@Thekeksociety She looks like she suffered from anorexia then just gained weight.,2024-02-12T02:36:22.000Z,,,,,en
1756869627987017910,1661811404507152409,KFree6647825382,@Thekeksociety I'd heard anorexia.,2024-02-12T02:35:35.000Z,,,,,en
1756869363183870043,1477651577594912775,tr4st00p,Mañana es lunes de anorexia,2024-02-12T02:34:31.000Z,,,,,es
1756869225505853460,1173042382767570945,skinkcals,RT @bnnytea: anorexia começa amanhã https://t.co/WoPqdkNlSb,2024-02-12T02:33:59.000Z,,,,,pt
1756869211467796956,1691940202590396416,ICABT_2608,"Les juro que mañana empieza la verdadera anorexia, me voy a intentar restringir lo más posible https://t.co/23HrjDZO9S",2024-02-12T02:33:55.000Z,,,,,es
1756869102545572016,1477651577594912775,tr4st00p,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:33:29.000Z,,,,,es
1756869032211263851,1741293768588877825,VampiresEmp,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:33:12.000Z,,,,,es
1756868943103381507,1558238224249753604,0kcalsS2,RT @gyukc4l: anorexia o krl macetei umas 1mil kcal hj,2024-02-12T02:32:51.000Z,,,,,pt
1756868895334391958,1226201166511591425,V3nus0,"@jazmiss_ @unatrasto Es q esta loca si promueve la anorexia u otros tipos de trastornos alimenticios, y como se sienten mal con su cuerpo tienen q exponer a otras pibas para sentirse mejor, no tienen ni un peso en la cabeza lamentablemente",2024-02-12T02:32:40.000Z,,,,,es
1756868894004826527,1589117804384604160,Licedicez,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:32:40.000Z,,,,,es
1756868875172413676,1528633808693731328,lycheemiilk,@id0ntshine to sentindo cheiro de anorexia só de ver pela foto,2024-02-12T02:32:35.000Z,,,,,pt
1756868804565463414,1607875213512826880,iivigtt,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:32:18.000Z,,,,,es
1756868610029494416,1756780762651893760,tvlipwinter,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:31:32.000Z,,,,,es
1756868595324170582,1707752095070175232,tenshi_suki_19,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:31:28.000Z,,,,,es
1756868487136350570,1389948408484573197,sidolynee,"RT @reborn_lotus: @sidolynee Fan de los penes, daddy issues, tlp, depresion, anorexia, te drogas para olvidar que te sientes obesa o para o…",2024-02-12T02:31:03.000Z,,,,,es
1756868304940003441,1530945801240948738,mati_xp23,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:30:19.000Z,,,,,es
1756868127411859514,1745068968572772352,c0ccain33,@more_singed @xiaoxincupid @skinsdiets passou 1 dia sem comer = anorexia caso terminal,2024-02-12T02:29:37.000Z,,,,,pt
1756868111729402026,1721604066982203392,laz0wiputa,@marxeekcals es rico o sabe a anorexia?,2024-02-12T02:29:33.000Z,,,,,es
1756867992732991991,1626436987547787265,anncndia,RT @sakuraberry12: @Fr0m4notherWrdl Porque putas me sale este contenido de pura mujer fracasada que la unica forma de sentirse bien con si…,2024-02-12T02:29:05.000Z,,,,,es
1756867892254069160,1561100128861184004,user_28102013,llevo desde inicio de año diciendo hoy comienza la anorexia y aún no empieza 😞,2024-02-12T02:28:41.000Z,,,,,es
1756867765091140045,1485620394904195076,jeannett_pa,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:28:10.000Z,,,,,es
1756867678499680640,1721970252118970368,AlyRap3d,Oq eh anorexia https://t.co/M1Axg96mmB,2024-02-12T02:27:50.000Z,,,,,pt
1756866973449728160,1353024904145342465,carvalhobolota,"RT @Cat925y: Percebi que venci à anorexia quando vi uma bonespo ontem na minha frente e não senti nenhum gatilho, acho que finalmente tô am…",2024-02-12T02:25:02.000Z,,,,,pt
1756866867862684036,1610135634965925888,sasm134,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:24:36.000Z,,,,,es
1756866853291372633,1658705185965850628,albqdmc,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:24:33.000Z,,,,,es
1756866771204669478,1494412504046489602,nnnsnnsknsnsk,"RT @reborn_lotus: @nnnsnnsknsnsk Miedo al abandono, fan de los gatitos, anorexia, de pequeña te hacian bullyng por ser obesa, ansiedad soci…",2024-02-12T02:24:13.000Z,,,,,es
1756866758722326921,1713973144673714176,Lula_frv80,"@marxeekcals @Mitt16320889 Dios amiga, no te das cuenta que estás enferma, que vomitas la comida y acosas a gente normal q vos consideras gorda por tus traumas, gente que come bien y como alguien normal, te da envidia pq vos no te puedas comer ni una manzana. Amiga la anorexia no es linda y te podés morir.",2024-02-12T02:24:10.000Z,,,,,es
1756866724958232600,1716641329692737536,sadxxbread,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:24:02.000Z,,,,,es
1756866701793083464,1742198681481228288,zyunmx,Mañana si empieza la verdadera anorexia lo juro,2024-02-12T02:23:57.000Z,,,,,es
1756866638853407025,1655434758321569792,Mar91689491,@mysweeetcorpsee Reportar por apología a la anorexia y chao.,2024-02-12T02:23:42.000Z,,,,,es
1756866618481647747,1656538890105233409,667_poli,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:23:37.000Z,,,,,es
1756866521551253997,42364148,RKauff7777,RT @sachikoko: 🆘CODE RED🆘3RD CHANCE TBD TUE 1/9/24🆘$100 STIPEND🆘 💝STRESSED 5YO WHITE &amp; #TABBY KITTY DINO💝 😿💔SURRENDERED DUE 2 OWNER'S HEALT…,2024-02-12T02:23:14.000Z,,,,,en
1756866487564771799,1731382431532359680,ande3y,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:23:06.000Z,,,,,es
1756866357851754621,1752166194742763520,cherryX89,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:22:35.000Z,,,,,es
1756866332262277492,1753133214795808769,subzoemia,"RT @annorexis: best friEND girlfriEND boyfriEND ANOREXIA only anorexia has no END, let's starve",2024-02-12T02:22:29.000Z,,,,,en
1756866316856692855,1755728867833057280,77celestte,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:22:25.000Z,,,,,es
1756866183783973292,1589747538361552896,reborn_lotus,"@nnnsnnsknsnsk Miedo al abandono, fan de los gatitos, anorexia, de pequeña te hacian bullyng por ser obesa, ansiedad social, eres fluttershy kinnie",2024-02-12T02:21:53.000Z,,,,,es
1756866119422365763,1374404225057222660,sadastic_fuck7t,"@honeymanzanita Ñe la misma wea, anorexia en fin de cuentas",2024-02-12T02:21:38.000Z,,,,,es
1756865863234249184,1673950453628022784,Avinauticadx,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:20:37.000Z,,,,,es
1756865825607188898,827672727074902016,wendy_brodzik,@sasha_banichek @Thekeksociety I think she has anorexia and she went away to a facility for treatment…,2024-02-12T02:20:28.000Z,,,,,en
1756865720447590908,1362896780854243334,zhaokcals,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:20:03.000Z,,,,,es
1756865471071035826,1589747538361552896,reborn_lotus,"@Vxnus1603 Anorexia, daddy issues, te refugias en juegos para olvidarte de tus problemas, gordofobic@, tlp",2024-02-12T02:19:03.000Z,,,,,es
1756865292985114865,1421256746723680256,mwlxmp,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:18:21.000Z,,,,,es
1756865124919382030,1334995631778230272,luvekkura,Okay guys I’m gonna sound crazy but does this girl in my class look bmi 15.6?! She always makes like anorexia likes jokes or abt how she hates eating and stuff and she’s obv skinny but 80 pounds ?!? https://t.co/CycrIlBMRz,2024-02-12T02:17:41.000Z,,,,,en
1756865011534971052,3191511164,Madeline_Raves,"Recovering from ARFID and anorexia is crazy but when I suddenly love something, I go with it. And this is probably the healthiest thing I’m fixated on by far",2024-02-12T02:17:14.000Z,,,,,en
1756864999920705586,1695991002836738048,sophiakytt,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:17:11.000Z,,,,,es
1756864858018996387,1734761645157572608,absessheart,Forcing my sim to get groomed by an older man and develop anorexia as a coping mechanism God i love ts4,2024-02-12T02:16:37.000Z,,,,,en
1756864801970553153,1754651129051246592,tarablogging,@gymbr0calz it must have felt so uncomfortable for him bc it definitely wasnt a eating disorder group it was more like a anorexia / body dysmorphia group,2024-02-12T02:16:24.000Z,,,,,en
1756864767245918605,1673171898224500737,yuckqr_1,RT @tllaket0: mñn comienza la anorexia,2024-02-12T02:16:16.000Z,,,,,es
1756864702523555929,1725260719774425088,Naya692867,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:16:00.000Z,,,,,es
1756864691454747001,1386749085592408065,jocrcorral,@rturrent Quisiera preguntar ¿Que significado tiene al anorexia ?,2024-02-12T02:15:58.000Z,,,,,es
1756864550639452310,1687104179209486336,se4l_sh4rk,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:15:24.000Z,,,,,es
1756864450961781231,1630741496767946753,beckybeccabec,RT @i06duu: La anorexia se fue de sabático cariño https://t.co/PNGhJHstjz,2024-02-12T02:15:00.000Z,,,,,es
1756864420926386494,1469882595307671554,Mrbiguniverse,@Radiarte_ No es anorexia es #ozempic,2024-02-12T02:14:53.000Z,,,,,es
1756864335945601246,1374404225057222660,sadastic_fuck7t,@honeymanzanita Pero termina siendo anorexia de todos modos no?,2024-02-12T02:14:33.000Z,,,,,es
1756864305947984324,1756748965020655616,samicitom,"RT @sadflancito: #edtwtᅠ ""hoy comienza la verdadera anorexia"" yo 5 minutos después: https://t.co/ASosbppK84",2024-02-12T02:14:26.000Z,,,,,es
